anzahl;vorname;geschlecht;position
8;Mia;w;1
8;Sophie;w;2
7;Mira;w;1
7;Liam;m;1
6;Mila;w;1
6;Ben;m;1
6;Daniel;m;1
6;Lukas;m;1
5;Emily;w;1
5;Emma;w;1
5;Lia;w;1
5;Erik;m;1
5;Felix;m;1
5;Finn;m;1
5;Jonas;m;1
5;Linus;m;1
5;Mark;m;1
5;Milan;m;1
5;Alexander;m;2
4;Eva;w;1
4;Hanna;w;1
4;Johanna;w;1
4;Lilly;w;1
4;Lina;w;1
4;Marie;w;1
4;David;m;1
4;Karl;m;1
4;Leon;m;1
4;Mohammed;m;1
4;Noah;m;1
4;Oskar;m;1
4;Tim;m;1
4;Elisabeth;w;2
4;Elias;m;2
3;Alma;w;1
3;Elena;w;1
3;Elisa;w;1
3;Ella;w;1
3;Emilia;w;1
3;Evelina;w;1
3;Hannah;w;1
3;Ida;w;1
3;Lara;w;1
3;Leni;w;1
3;Linda;w;1
3;Malina;w;1
3;Olivia;w;1
3;Sarah;w;1
3;Sophia;w;1
3;Thea;w;1
3;Yuna;w;1
3;Alexander;m;1
3;Anton;m;1
3;Charlie;m;1
3;Florian;m;1
3;Hugo;m;1
3;Jakob;m;1
3;Kevin;m;1
3;Leo;m;1
3;Levi;m;1
3;Lucas;m;1
3;Moritz;m;1
3;Theodor;m;1
3;Lucia;w;2
3;Maria;w;2
3;Emil;m;2
3;Noah;m;2
2;Ajna;w;1
2;Alina;w;1
2;Amilia;w;1
2;Anna;w;1
2;Annabelle;w;1
2;Arina;w;1
2;Arya;w;1
2;Aurora;w;1
2;Carlotta;w;1
2;Charlotte;w;1
2;Frida;w;1
2;Gabriella;w;1
2;Hailey;w;1
2;Isabella;w;1
2;Jenny;w;1
2;Karina;w;1
2;Layla;w;1
2;Lea;w;1
2;Leana;w;1
2;Lene;w;1
2;Leonie;w;1
2;Leyla;w;1
2;Lilith;w;1
2;Lola;w;1
2;Lucy;w;1
2;Malena;w;1
2;Malia;w;1
2;Martha;w;1
2;Melissa;w;1
2;Merle;w;1
2;Nora;w;1
2;Paula;w;1
2;Ruby;w;1
2;Shanvi;w;1
2;Sonja;w;1
2;Valea;w;1
2;Valentina;w;1
2;Yasmina;w;1
2;Zoe;w;1
2;Adam;m;1
2;Artur;m;1
2;August;m;1
2;Bjarne;m;1
2;Carl;m;1
