anzahl;vorname;geschlecht;position
29;Adam;m;1
26;David;m;1
25;Noah;m;1
23;Emilia;w;1
23;Marie;w;2
22;Emma;w;1
22;Lina;w;1
21;Emil;m;1
20;Maria;w;2
19;Paul;m;1
18;Ava;w;1
18;Mia;w;1
18;Elias;m;1
18;Milan;m;1
18;Charlotte;w;2
17;Lea;w;1
17;Leon;m;1
17;Malik;m;1
17;Theodor;m;1
16;Ella;w;1
16;Maya;w;1
16;Liam;m;1
16;Lio;m;1
15;Clara;w;1
15;Lia;w;1
15;Sara;w;1
15;Sophia;w;1
15;Leo;m;1
15;Louis;m;1
15;Oskar;m;1
15;Emilia;w;2
14;Cleo;w;1
14;Mila;w;1
14;Alexander;m;1
14;Ali;m;1
14;Felix;m;1
13;Alma;w;1
13;Luna;w;1
13;Karl;m;1
13;Levi;m;1
13;Lukas;m;1
13;Paul;m;2
12;Eva;w;1
12;Lena;w;1
12;Mina;w;1
12;Sofia;w;1
12;Amir;m;1
12;Bruno;m;1
12;Jakob;m;1
12;Milo;m;1
12;Elisabeth;w;2
12;Luise;w;2
11;Alva;w;1
11;Emily;w;1
11;Lisa;w;1
11;Mira;w;1
11;Ahmad;m;1
11;Anton;m;1
11;Ben;m;1
11;Benjamin;m;1
11;Ilyas;m;1
11;Alexander;m;2
11;Karl;m;2
10;Anna;w;1
10;Frieda;w;1
10;Helena;w;1
10;Jenny;w;1
10;Maria;w;1
10;Romy;w;1
10;Jonas;m;1
10;Leonard;m;1
10;Luca;m;1
10;Matteo;m;1
10;Sophia;w;2
10;Sophie;w;2
10;Noah;m;2
10;Theodor;m;2
9;Elisa;w;1
9;Frida;w;1
9;Johanna;w;1
9;Julia;w;1
9;Luisa;w;1
9;Marie;w;1
9;Max;m;1
9;Rio;m;1
9;Theo;m;1
9;Ömer;m;1
9;Johanna;w;2
9;Gabriel;m;2
8;Charlotte;w;1
8;Hanna;w;1
8;Ida;w;1
8;Lara;w;1
8;Leonie;w;1
8;Matilda;w;1
8;Medina;w;1
8;Nele;w;1
8;Sophie;w;1
8;Tilda;w;1
8;Zoe;w;1
8;Adrian;m;1
8;Carlo;m;1
8;Daniel;m;1
8;Elio;m;1
8;Frederik;m;1
8;Gabriel;m;1
8;Hamza;m;1
8;Jan;m;1
8;Leonardo;m;1
8;Luis;m;1
8;Mohammed;m;1
8;Muhammed;m;1
8;Ryan;m;1
8;Sam;m;1
8;Lucia;w;2
8;Anh;m;2
8;Hamza;m;2
8;Anh;w;3
7;Carla;w;1
7;Leni;w;1
7;Liv;w;1
7;Lola;w;1
7;Maja;w;1
7;Marlene;w;1
7;Nora;w;1
7;Rosa;w;1
7;Edgar;m;1
7;Enno;m;1
7;Ivan;m;1
7;Johann;m;1
7;Jonathan;m;1
7;Joshua;m;1
7;Julian;m;1
7;Maxim;m;1
7;Maximilian;m;1
7;Anh;w;2
7;Lou;w;2
7;Louise;w;2
7;Ali;m;2
7;Can;m;2
7;Felix;m;2
7;Jonathan;m;2
