anzahl;vorname;geschlecht;position
25;Liam;m;1
20;Elias;m;1
17;Charlotte;w;1
17;Adam;m;1
17;Leon;m;1
17;Theodor;m;1
16;Emilia;w;1
16;Mila;w;1
16;Ben;m;1
16;Sophie;w;2
15;Emma;w;1
15;Mia;w;1
14;Lena;w;1
14;Emil;m;1
14;Oskar;m;1
13;Luca;m;1
12;Luna;w;1
12;Noah;m;1
12;Theo;m;1
12;Alexander;m;2
12;Paul;m;2
11;Henry;m;1
11;Milan;m;1
11;Moritz;m;1
11;Muhammad;m;1
10;Alina;w;1
10;Leonie;w;1
10;Arthur;m;1
10;Felix;m;1
10;Levi;m;1
9;Anna;w;1
9;Emily;w;1
9;Eva;w;1
9;Maria;w;1
9;Maya;w;1
9;Sophie;w;1
9;Alexander;m;1
9;Lukas;m;1
9;Max;m;1
9;Paul;m;1
9;Valentin;m;1
9;Maria;w;2
9;Marie;w;2
8;Amelie;w;1
8;Hannah;w;1
8;Ida;w;1
8;Lia;w;1
8;Mara;w;1
8;Melissa;w;1
8;Sofia;w;1
8;Sophia;w;1
8;Alex;m;1
8;Anton;m;1
8;Bruno;m;1
8;Daniel;m;1
8;Emilio;m;1
8;Karl;m;1
8;Maximilian;m;1
8;Sophia;w;2
8;Elias;m;2
7;Elena;w;1
7;Ella;w;1
7;Frieda;w;1
7;Josephine;w;1
7;Klara;w;1
7;Lara;w;1
7;Leni;w;1
7;Lilly;w;1
7;Lina;w;1
7;Marie;w;1
7;Mira;w;1
7;Sara;w;1
7;David;m;1
7;Jakob;m;1
7;Jonas;m;1
7;Leo;m;1
7;Lio;m;1
7;Matteo;m;1
7;Maxim;m;1
7;Mika;m;1
7;Omar;m;1
7;Samuel;m;1
7;Luisa;w;2
6;Alicia;w;1
6;Isabella;w;1
6;Johanna;w;1
6;Lea;w;1
6;Mariam;w;1
6;Merle;w;1
6;Nele;w;1
6;Olivia;w;1
6;Talia;w;1
6;Victoria;w;1
6;Finn;m;1
6;Jason;m;1
6;Linus;m;1
6;Mark;m;1
6;Niklas;m;1
6;Elisa;w;2
6;Maximilian;m;2
5;Alisa;w;1
5;Amelia;w;1
5;Elina;w;1
5;Hanna;w;1
5;Julia;w;1
5;Lisa;w;1
5;Luisa;w;1
5;Maja;w;1
5;Mathilda;w;1
5;Melina;w;1
5;Adrian;m;1
5;Amir;m;1
5;Arian;m;1
5;Bela;m;1
5;Fynn;m;1
5;Johann;m;1
5;Kian;m;1
5;Lian;m;1
5;Marlon;m;1
5;Mats;m;1
5;Milo;m;1
5;Mohammad;m;1
5;Vincent;m;1
5;William;m;1
5;Emilia;w;2
5;Johanna;w;2
5;Marlene;w;2
5;Rosa;w;2
5;Emil;m;2
5;Franz;m;2
5;Noah;m;2
4;Ada;w;1
4;Alexandra;w;1
4;Amira;w;1
4;Amy;w;1
4;Antonia;w;1
4;Aurelia;w;1
4;Cataleya;w;1
4;Clara;w;1
4;Diana;w;1
4;Elisa;w;1
4;Ellie;w;1
4;Emilie;w;1
4;Fiona;w;1
4;Flora;w;1
4;Helena;w;1
4;Jana;w;1
4;Jasmin;w;1
4;Leyla;w;1
4;Malia;w;1
4;Marlene;w;1
4;Milana;w;1
4;Nora;w;1
4;Paula;w;1
4;Romy;w;1
4;Sarah;w;1
4;Viktoria;w;1
4;Ahmad;m;1
4;Alessio;m;1
4;Ali;m;1
4;Benjamin;m;1
4;Benno;m;1
4;Carlo;m;1
4;Charlie;m;1
4;Edgar;m;1
4;Enno;m;1
4;Erik;m;1
4;Fabian;m;1
4;Fiete;m;1
4;Fritz;m;1
4;Ilyas;m;1
4;James;m;1
4;Jonah;m;1
4;Leander;m;1
4;Leonardo;m;1
4;Mateo;m;1
4;Mattis;m;1
4;Mohamed;m;1
4;Robin;m;1
4;Thomas;m;1
4;Toni;m;1
4;Tony;m;1
4;Charlotte;w;2
4;Elisabeth;w;2
4;Laura;w;2
4;Lea;w;2
4;Lucia;w;2
4;Malou;w;2
4;Rosalie;w;2
4;Benjamin;m;2
4;Fiete;m;2
4;Henry;m;2
4;Justus;m;2
4;Leon;m;2
4;Noel;m;2
4;Oskar;m;2
3;Alice;w;1
3;Alma;w;1
3;Amalia;w;1
3;Amilia;w;1
3;An;w;1
3;Aurora;w;1
3;Ava;w;1
3;Ayla;w;1
3;Chloe;w;1
3;Dua;w;1
3;Elise;w;1
3;Eliza;w;1
3;Fenja;w;1
3;Finja;w;1
3;Freya;w;1
3;Hailey;w;1
3;Karla;w;1
3;Katharina;w;1
3;Kira;w;1
3;Leona;w;1
3;Linh;w;1
3;Louisa;w;1
3;Luise;w;1
3;Malea;w;1
3;Marija;w;1
3;Marla;w;1
3;Marta;w;1
3;Maryam;w;1
3;Matilda;w;1
3;Mina;w;1
3;Nala;w;1
3;Nika;w;1
3;Ronja;w;1
3;Stella;w;1
3;Theresa;w;1
3;Tiara;w;1
3;Valentina;w;1
3;Zoe;w;1
3;Abdullah;m;1
3;Aiden;m;1
3;Anthony;m;1
3;Arvid;m;1
3;Cedric;m;1
3;Christopher;m;1
3;Damian;m;1
3;Emilian;m;1
3;Florian;m;1
3;Hamza;m;1
3;Henri;m;1
3;Ibrahim;m;1
3;Jack;m;1
3;Janosch;m;1
3;Jayden;m;1
3;Julian;m;1
3;Julius;m;1
3;Junis;m;1
3;Justus;m;1
3;Kasimir;m;1
3;Lennard;m;1
3;Lennox;m;1
3;Leopold;m;1
3;Louis;m;1
3;Matheo;m;1
3;Miro;m;1
3;Mohammed;m;1
