anzahl;vorname;geschlecht;position
10;Sophie;w;2
8;Emil;m;1
8;Marie;w;2
7;Ella;w;1
7;Finn;m;1
7;Leon;m;1
7;Emilia;w;2
6;Frieda;w;1
6;Hanna;w;1
6;Hannah;w;1
6;Lea;w;1
6;Merle;w;1
6;Pauline;w;1
6;Felix;m;1
6;Fritz;m;1
6;Liam;m;1
6;Luca;m;1
6;Theodor;m;1
6;Charlotte;w;2
5;Anna;w;1
5;Helena;w;1
5;Johanna;w;1
5;Lena;w;1
5;Lilly;w;1
5;Lotta;w;1
5;Mia;w;1
5;Mira;w;1
5;Romy;w;1
5;Alexander;m;1
5;Elias;m;1
5;Matteo;m;1
5;Max;m;1
5;Moritz;m;1
5;Oskar;m;1
5;Samuel;m;1
5;Theo;m;1
5;Matteo;m;2
4;Alva;w;1
4;Amelie;w;1
4;Amira;w;1
4;Anouk;w;1
4;Klara;w;1
4;Luisa;w;1
4;Marla;w;1
4;Martha;w;1
4;Mathilda;w;1
4;Nele;w;1
4;Sarah;w;1
4;Sophia;w;1
4;Tilda;w;1
4;Anton;m;1
4;Arthur;m;1
4;Bruno;m;1
4;Carlo;m;1
4;David;m;1
4;Florian;m;1
4;Jasper;m;1
4;Leo;m;1
4;Levi;m;1
4;Mattis;m;1
4;Milan;m;1
4;Milo;m;1
4;Noah;m;1
4;Raphael;m;1
4;Johanna;w;2
4;Matilda;w;2
4;Alexander;m;2
4;Maximilian;m;2
4;Paul;m;2
4;Thomas;m;2
4;Maria;w;3
3;Alina;w;1
3;Alisa;w;1
3;Alma;w;1
3;Amelia;w;1
3;Ava;w;1
3;Ayla;w;1
3;Charlotte;w;1
3;Clara;w;1
3;Elena;w;1
3;Elisa;w;1
3;Emilia;w;1
3;Finja;w;1
3;Flora;w;1
3;Frida;w;1
3;Juna;w;1
3;Lara;w;1
3;Leni;w;1
3;Leonie;w;1
3;Leonora;w;1
3;Luna;w;1
3;Maja;w;1
3;Malia;w;1
3;Maria;w;1
3;Mila;w;1
3;Nina;w;1
3;Olivia;w;1
3;Ronja;w;1
3;Rosalie;w;1
3;Ruby;w;1
3;Sophie;w;1
3;Adam;m;1
3;Adrian;m;1
3;Bela;m;1
3;Ben;m;1
3;Benjamin;m;1
3;Emilio;m;1
3;Fabian;m;1
3;Henry;m;1
3;Jan;m;1
3;Janne;m;1
3;Jonas;m;1
3;Jonte;m;1
3;Julian;m;1
3;Julius;m;1
3;Leano;m;1
3;Leopold;m;1
3;Linus;m;1
3;Louis;m;1
3;Lukas;m;1
3;Marlon;m;1
3;Mats;m;1
3;Mio;m;1
3;Mohammad;m;1
3;Mohammed;m;1
3;Nils;m;1
3;Ole;m;1
3;Rio;m;1
3;Robin;m;1
3;Till;m;1
3;Tristan;m;1
3;Vincent;m;1
3;Edith;w;2
3;Josephine;w;2
3;Leonie;w;2
3;Luisa;w;2
3;Luise;w;2
3;Malou;w;2
3;Maria;w;2
3;Milena;w;2
3;Sophia;w;2
3;Andreas;m;2
3;Christian;m;2
3;Finn;m;2
3;Frederik;m;2
3;Levi;m;2
3;Luca;m;2
3;Valentin;m;2
3;Wilhelm;m;2
2;Amina;w;1
2;Annabelle;w;1
2;Antonia;w;1
2;Aria;w;1
2;Aurora;w;1
2;Azalea;w;1
2;Benita;w;1
2;Carlotta;w;1
2;Edda;w;1
2;Elanur;w;1
2;Elina;w;1
2;Elisabeth;w;1
2;Eloise;w;1
2;Elsa;w;1
2;Emilie;w;1
2;Enola;w;1
2;Esther;w;1
2;Eva;w;1
2;Fiona;w;1
2;Friederike;w;1
2;Leoni;w;1
2;Lia;w;1
2;Lilit;w;1
2;Lina;w;1
2;Linda;w;1
2;Linnea;w;1
2;Lola;w;1
2;Lotte;w;1
2;Louisa;w;1
2;Luana;w;1
2;Lucille;w;1
2;Lucy;w;1
2;Malin;w;1
2;Malina;w;1
2;Marie;w;1
2;Maryam;w;1
2;Matilda;w;1
2;Melinda;w;1
2;Mina;w;1
2;Nika;w;1
2;Nora;w;1
2;Pia;w;1
2;Rosa;w;1
2;Samira;w;1
2;Selina;w;1
2;Smilla;w;1
2;Sofia;w;1
2;Tara;w;1
2;Valea;w;1
2;Valentina;w;1
2;Valeria;w;1
2;Valerie;w;1
2;Zoey;w;1
2;Arvid;m;1
2;August;m;1
2;Caspar;m;1
2;Damir;m;1
2;Egon;m;1
2;Frederik;m;1
2;Friedrich;m;1
2;Gabriel;m;1
2;Harvey;m;1
2;Henning;m;1
2;Henri;m;1
2;Ibrahim;m;1
2;Ilay;m;1
2;Ilian;m;1
2;Janosch;m;1
2;Jascha;m;1
2;Jayden;m;1
2;Jesse;m;1
2;Johann;m;1
