anzahl;vorname;geschlecht;position
41;Marie;w;2
39;Sophie;w;2
36;Mia;w;1
34;Leon;m;1
34;Liam;m;1
33;Emil;m;1
29;Emma;w;1
29;Henry;m;1
29;Oskar;m;1
28;Ella;w;1
27;Leni;w;1
27;Felix;m;1
27;Louis;m;1
27;Theodor;m;1
26;Levi;m;1
24;Charlotte;w;1
24;Mila;w;1
24;Lio;m;1
24;Paul;m;1
23;Emilia;w;1
23;Anton;m;1
23;Leo;m;1
22;Lia;w;1
21;Anna;w;1
21;Marie;w;1
20;Lena;w;1
20;Lina;w;1
20;Ben;m;1
19;Leonie;w;1
19;Elias;m;1
19;Luca;m;1
19;Max;m;1
19;Theo;m;1
19;Maria;w;2
18;Frieda;w;1
18;Finn;m;1
18;Moritz;m;1
17;Marlene;w;1
17;Sophia;w;1
17;Lukas;m;1
17;Milo;m;1
17;Charlotte;w;2
17;Alexander;m;2
16;Alma;w;1
16;Mathilda;w;1
16;Maya;w;1
16;Sophie;w;1
16;Erik;m;1
15;Emily;w;1
15;Lara;w;1
15;Lea;w;1
15;Luna;w;1
15;Jonas;m;1
15;Matteo;m;1
15;Milan;m;1
15;Emilia;w;2
14;Hannah;w;1
14;Lucas;m;1
14;Luise;w;2
14;Maximilian;m;2
14;Theodor;m;2
13;Clara;w;1
13;Merle;w;1
13;Mira;w;1
13;Ruby;w;1
13;Aaron;m;1
13;Bruno;m;1
13;Jakob;m;1
13;Karl;m;1
13;Niklas;m;1
13;Noah;m;1
13;Valentin;m;2
12;Helena;w;1
12;Ida;w;1
12;Johanna;w;1
12;Nora;w;1
12;Benjamin;m;1
12;Joshua;m;1
12;Linus;m;1
12;Mika;m;1
12;Samuel;m;1
12;Friedrich;m;2
12;Michael;m;2
11;Amelie;w;1
11;Laura;w;1
11;Melina;w;1
11;Romy;w;1
11;Rosa;w;1
11;Sofia;w;1
11;Tilda;w;1
11;Adam;m;1
11;Jonathan;m;1
11;Elisabeth;w;2
11;Johanna;w;2
11;Emil;m;2
10;Alina;w;1
10;Alva;w;1
10;Amalia;w;1
10;Elena;w;1
10;Elisa;w;1
10;Frida;w;1
10;Hanna;w;1
10;Julia;w;1
10;Juna;w;1
10;Luisa;w;1
10;Mara;w;1
10;Olivia;w;1
10;Alexander;m;1
10;Bela;m;1
10;David;m;1
10;Jasper;m;1
10;Jonah;m;1
10;Mats;m;1
10;Vincent;m;1
9;Lisa;w;1
9;Malia;w;1
9;Mina;w;1
9;Nele;w;1
9;Adrian;m;1
9;Julian;m;1
9;Julius;m;1
9;Leander;m;1
9;Leonard;m;1
9;Maximilian;m;1
9;Simon;m;1
9;Anna;w;2
9;Malou;w;2
9;Rose;w;2
9;Anton;m;2
9;Levi;m;2
9;Paul;m;2
9;Thomas;m;2
8;Edda;w;1
8;Finja;w;1
8;Flora;w;1
8;Lilly;w;1
8;Matilda;w;1
8;Stella;w;1
8;Arthur;m;1
8;Carl;m;1
8;Edgar;m;1
8;Emilio;m;1
8;Fabian;m;1
8;Leano;m;1
8;Martin;m;1
8;Matheo;m;1
8;Michael;m;1
8;Neo;m;1
8;Rio;m;1
8;Valentin;m;1
8;Isabella;w;2
8;Sofie;w;2
8;Anh;m;2
8;Elias;m;2
8;Finn;m;2
8;Karl;m;2
7;Cleo;w;1
7;Friederike;w;1
7;Ronja;w;1
7;Charlie;m;1
7;Elio;m;1
7;Enno;m;1
7;Friedrich;m;1
7;Fynn;m;1
7;Henri;m;1
7;Jan;m;1
7;Lian;m;1
7;Malte;m;1
7;Maxim;m;1
7;Ole;m;1
7;Oscar;m;1
7;Pepe;m;1
7;Toni;m;1
7;Helene;w;2
7;Sophia;w;2
7;Jan;m;2
7;Luca;m;2
7;Matteo;m;2
6;Anastasia;w;1
6;Anni;w;1
6;Antonia;w;1
6;Carlotta;w;1
6;Elina;w;1
6;Elisabeth;w;1
6;Isabella;w;1
6;Livia;w;1
6;Lola;w;1
6;Lotta;w;1
6;Lucia;w;1
6;Luise;w;1
6;Maja;w;1
6;Malina;w;1
6;Paula;w;1
6;Paulina;w;1
6;Rosalie;w;1
6;Valentina;w;1
6;Victoria;w;1
6;Yuna;w;1
6;Daniel;m;1
6;Ferdinand;m;1
6;Fritz;m;1
6;Joris;m;1
6;Lennard;m;1
6;Lenny;m;1
6;Luka;m;1
6;Luke;m;1
6;Mailo;m;1
6;Miran;m;1
6;Silas;m;1
6;Till;m;1
6;Tom;m;1
6;Tony;m;1
6;Helena;w;2
6;Lou;w;2
6;Luisa;w;2
6;Malia;w;2
6;Rosa;w;2
6;Frederik;m;2
6;Georg;m;2
6;Henry;m;2
6;Jakob;m;2
6;Johann;m;2
6;Luis;m;2
6;Peter;m;2
6;Vincent;m;2
6;Maria;w;3
5;Alicia;w;1
5;Amira;w;1
5;Ava;w;1
5;Dalia;w;1
5;Eva;w;1
5;Freya;w;1
5;Helene;w;1
5;Josefine;w;1
5;Josephine;w;1
5;Kaya;w;1
5;Klara;w;1
5;Leyla;w;1
5;Liara;w;1
5;Lucy;w;1
5;Malea;w;1
5;Malou;w;1
5;Maria;w;1
5;Mariella;w;1
5;Milena;w;1
5;Minna;w;1
5;Pauline;w;1
5;Zoe;w;1
5;Alex;m;1
5;Antonio;m;1
5;Carlo;m;1
5;Dante;m;1
5;Fiete;m;1
5;Jannis;m;1
5;Johnny;m;1
5;Jona;m;1
5;Jonte;m;1
5;Konstantin;m;1
5;Lino;m;1
5;Lou;m;1
5;Luan;m;1
5;Malik;m;1
5;Nelio;m;1
5;Nino;m;1
5;Otis;m;1
5;Raphael;m;1
5;Richard;m;1
5;Robin;m;1
5;Tim;m;1
5;Timo;m;1
5;Wim;m;1
5;Carlotta;w;2
5;Emma;w;2
5;Ida;w;2
5;Louise;w;2
5;Lucia;w;2
5;Mara;w;2
5;Marlene;w;2
5;Bruno;m;2
5;Ferdinand;m;2
5;Jonas;m;2
5;Julius;m;2
5;Malik;m;2
5;Noah;m;2
5;Oskar;m;2
5;Robin;m;2
5;Wilhelm;m;2
4;Ada;w;1
4;Alexandra;w;1
4;Alice;w;1
4;Amelia;w;1
4;Amy;w;1
4;Aria;w;1
4;Bảo;w;1
4;Cataleya;w;1
4;Fritzi;w;1
4;Jasmin;w;1
4;Jenny;w;1
4;Kira;w;1
4;Leonore;w;1
4;Lilith;w;1
4;Linda;w;1
4;Lotte;w;1
4;Mathilde;w;1
4;Melia;w;1
4;Pia;w;1
4;Pina;w;1
4;Runa;w;1
4;Wanda;w;1
4;Wilma;w;1
4;Zoey;w;1
4;Albert;m;1
4;Ali;m;1
4;Arian;m;1
4;Björn;m;1
4;Caspar;m;1
4;Darian;m;1
4;Emir;m;1
4;Florian;m;1
4;Gabriel;m;1
4;Henrik;m;1
4;Ibrahim;m;1
4;Ivan;m;1
4;Jaro;m;1
4;Johann;m;1
4;Justus;m;1
4;Kian;m;1
4;Kilian;m;1
4;Kuno;m;1
4;Lasse;m;1
4;Lennart;m;1
4;Leopold;m;1
4;Lev;m;1
4;Levin;m;1
4;Lion;m;1
4;Lionel;m;1
4;Marten;m;1
4;Matti;m;1
4;Mattis;m;1
4;Mio;m;1
4;Miro;m;1
4;Mohamed;m;1
4;Muhammad;m;1
4;Samu;m;1
4;Thilo;m;1
4;Thomas;m;1
4;Andrea;w;2
4;Anh;w;2
4;Edith;w;2
4;Elisa;w;2
4;Florentine;w;2
4;Katharina;w;2
4;Lotta;w;2
4;Mathilda;w;2
4;Matilda;w;2
4;Pauline;w;2
4;Victoria;w;2
4;Andreas;m;2
4;André;m;2
4;Arthur;m;2
4;Ben;m;2
4;Benjamin;m;2
4;Christian;m;2
4;David;m;2
4;Eliah;m;2
4;Emilio;m;2
4;Erik;m;2
4;Frank;m;2
4;Hans;m;2
4;Heinrich;m;2
4;Josef;m;2
4;Kurt;m;2
4;Leander;m;2
4;Leo;m;2
4;Leon;m;2
4;Leonard;m;2
4;Lio;m;2
4;Louis;m;2
4;Luan;m;2
4;Ludwig;m;2
4;Ole;m;2
4;Philipp;m;2
4;Rafael;m;2
4;Siegfried;m;2
4;Stefan;m;2
4;Tobias;m;2
4;Willi;m;2
3;Amilia;w;1
3;Anouk;w;1
3;Ayla;w;1
3;Cecilia;w;1
3;Daria;w;1
3;Eliana;w;1
3;Elin;w;1
3;Elise;w;1
3;Ellie;w;1
3;Elora;w;1
3;Elsa;w;1
3;Fatima;w;1
3;Filippa;w;1
3;Fiona;w;1
3;Hailey;w;1
3;Helen;w;1
3;Hilda;w;1
3;Isabel;w;1
3;Isabell;w;1
3;Jolie;w;1
3;Jonna;w;1
3;Kaira;w;1
3;Karina;w;1
3;Karla;w;1
3;Karolina;w;1
3;Katharina;w;1
3;Kelly;w;1
3;Liana;w;1
3;Lila;w;1
3;Linnea;w;1
3;Liv;w;1
3;Louisa;w;1
3;Magdalena;w;1
3;Maila;w;1
3;Marta;w;1
3;Martha;w;1
3;Melissa;w;1
3;Nia;w;1
