anzahl;vorname;geschlecht;position
8;Adam;m;1
6;Miran;m;1
4;Charlotte;w;1
4;Eva;w;1
4;Hamza;m;1
4;Liam;m;1
4;Mehmet;m;1
4;Noah;m;1
4;Sophie;w;2
4;Malik;m;2
3;Amira;w;1
3;Lea;w;1
3;Leyla;w;1
3;Marie;w;1
3;Mia;w;1
3;Mila;w;1
3;Olivia;w;1
3;Salma;w;1
3;Selma;w;1
3;Sofia;w;1
3;Amir;m;1
3;Emilio;m;1
3;Eymen;m;1
3;Karim;m;1
3;Levi;m;1
3;Mustafa;m;1
3;Yusuf;m;1
3;Elif;w;2
3;Ali;m;2
2;Alma;w;1
2;Amalia;w;1
2;Amaliya;w;1
2;Anna;w;1
2;Aya;w;1
2;Ayla;w;1
2;Azra;w;1
2;Emilia;w;1
2;Fatma;w;1
2;Hanna;w;1
2;Ida;w;1
2;Jasmin;w;1
2;Johanna;w;1
2;Juna;w;1
2;Lamis;w;1
2;Layan;w;1
2;Liyana;w;1
2;Malia;w;1
2;Maria;w;1
2;Mariella;w;1
2;Meryem;w;1
2;Mira;w;1
2;Monika;w;1
2;Nadia;w;1
2;Naomi;w;1
2;Nele;w;1
2;Paulina;w;1
2;Zehra;w;1
2;Ali;m;1
2;Artur;m;1
2;Deniz;m;1
2;Elian;m;1
2;Elias;m;1
2;Emil;m;1
2;Emir;m;1
2;Fynn;m;1
2;Halil;m;1
2;Ilija;m;1
2;Isa;m;1
2;Jonte;m;1
2;Kiyan;m;1
2;Leon;m;1
2;Lio;m;1
2;Mohamed;m;1
2;Muhammad;m;1
2;Muhammed;m;1
2;Musa;m;1
2;Noel;m;1
2;Omar;m;1
2;Ramazan;m;1
2;Rayan;m;1
2;Renat;m;1
2;Taha;m;1
2;Yiğit;m;1
2;Christina;w;2
2;Gerda;w;2
2;Lina;w;2
2;Malou;w;2
2;Marie;w;2
2;Nur;w;2
2;Rose;w;2
2;Umarovna;w;2
2;Valentina;w;2
2;Zehra;w;2
2;Antonio;m;2
2;Aras;m;2
2;Asenov;m;2
2;Aslan;m;2
2;Can;m;2
2;Daniel;m;2
2;Hamza;m;2
2;Jack;m;2
2;Joel;m;2
2;Paul;m;2
1;Aairah;w;1
1;Abigail;w;1
1;Ada;w;1
1;Adaja;w;1
1;Adalya;w;1
1;Adela;w;1
1;Adelia;w;1
1;Adepa;w;1
1;Aisha;w;1
1;Ajla;w;1
1;Aleana;w;1
1;Alessia;w;1
1;Alisa;w;1
1;Aliyah;w;1
1;Almina;w;1
1;Almuth;w;1
1;Althea;w;1
1;Alya;w;1
1;Amal;w;1
1;Amaya;w;1
1;Amelia;w;1
1;Amelija;w;1
1;Amicia;w;1
1;Anais-Maria;w;1
1;Anastasia;w;1
