anzahl;vorname;geschlecht;position
4;Nhi;w;2
4;Nur;w;2
4;Pauline;w;2
4;Viktoria;w;2
4;Asaf;m;2
4;Benjamin;m;2
4;Finn;m;2
4;Friedrich;m;2
4;Gia;m;2
4;Jonas;m;2
4;Malik;m;2
4;Mohammad;m;2
4;Thomas;m;2
4;Anh;m;3
3;Aaliyah;w;1
3;Aisha;w;1
3;Alexis;w;1
3;Alisa;w;1
3;Alya;w;1
3;Amilia;w;1
3;Amine;w;1
3;Amy;w;1
3;Annie;w;1
3;Aseel;w;1
3;Aurora;w;1
3;Ava;w;1
3;Azra;w;1
3;Cecilia;w;1
3;Eleni;w;1
3;Emmy;w;1
3;Evin;w;1
3;Fiona;w;1
3;Frida;w;1
3;Greta;w;1
3;Hana;w;1
3;Hedi;w;1
3;Hira;w;1
3;Joleen;w;1
3;Karla;w;1
3;Lavin;w;1
3;Layla;w;1
3;Leila;w;1
3;Leni;w;1
3;Liana;w;1
3;Lila;w;1
3;Liliane;w;1
3;Liv;w;1
3;Lucia;w;1
3;Maia;w;1
3;Malak;w;1
3;Mariam;w;1
3;Martha;w;1
3;Mayla;w;1
3;Melisa;w;1
3;Michelle;w;1
3;Mika;w;1
3;Naomi;w;1
3;Nele;w;1
3;Nour;w;1
3;Nova;w;1
3;Paloma;w;1
3;Philippa;w;1
3;Polina;w;1
3;Rayan;w;1
3;Ronja;w;1
3;Rosalie;w;1
3;Sasha;w;1
3;Selma;w;1
3;Thiên;w;1
3;Vivian;w;1
3;Yael;w;1
3;Yüsra;w;1
3;Zahra;w;1
3;Zahraa;w;1
3;Zoé;w;1
3;Zuri;w;1
3;Zümra;w;1
3;Abdullah;m;1
3;Adem;m;1
3;Amar;m;1
3;Andy;m;1
3;Arno;m;1
3;Batuhan;m;1
3;Can;m;1
3;Charlie;m;1
3;Denis;m;1
3;Eden;m;1
3;Elia;m;1
3;Elijah;m;1
3;Eric;m;1
3;Fabio;m;1
3;Ferdinand;m;1
3;Fynn;m;1
3;Hai;m;1
3;Harry;m;1
3;Hassan;m;1
3;Hugo;m;1
3;Hussein;m;1
3;Ibrahim;m;1
3;Imran;m;1
3;Isa;m;1
3;Jack;m;1
3;James;m;1
3;Jan;m;1
3;Jannik;m;1
3;Jaron;m;1
3;Jasper;m;1
3;Joel;m;1
3;Johann;m;1
3;Johnny;m;1
3;Keanu;m;1
3;Ken;m;1
3;Kiaan;m;1
3;Leandro;m;1
3;Lian;m;1
3;Lino;m;1
3;Logan;m;1
3;Luan;m;1
3;Lucas;m;1
3;Malek;m;1
3;Martin;m;1
3;Mats;m;1
3;Nael;m;1
3;Navid;m;1
3;Nelio;m;1
3;Neo;m;1
3;Nikita;m;1
3;Nikolas;m;1
3;Nino;m;1
3;Nuri;m;1
3;Oliver;m;1
3;Omar;m;1
3;Otto;m;1
3;Rafael;m;1
3;Robin;m;1
3;Roman;m;1
3;Samuel;m;1
3;Simon;m;1
3;Tamim;m;1
3;Tammo;m;1
3;Timo;m;1
3;Valentin;m;1
3;Wim;m;1
3;Yahya;m;1
3;Youssef;m;1
3;Yuri;m;1
3;Zeyd;m;1
3;Alexandra;w;2
3;Alina;w;2
3;Amani;w;2
3;Anouk;w;2
3;Bella;w;2
3;Ela;w;2
3;Elena;w;2
3;Ida;w;2
3;Ivanova;w;2
3;Johanna;w;2
3;Juli;w;2
3;Leonie;w;2
3;Lieselotte;w;2
3;Lilly;w;2
3;Lore;w;2
3;Mara;w;2
3;Mina;w;2
3;Monika;w;2
3;Như;w;2
3;Noor;w;2
3;Olivia;w;2
3;Philippa;w;2
3;Sofie;w;2
3;Valentina;w;2
3;Zoe;w;2
3;Andreas;m;2
3;Bruno;m;2
3;Carlo;m;2
3;Charlie;m;2
3;Dieter;m;2
3;Elio;m;2
3;Emanuel;m;2
3;Gabriel;m;2
3;Gustav;m;2
3;John;m;2
3;Jonathan;m;2
3;Khôi;m;2
3;Kim;m;2
3;Leander;m;2
3;Lou;m;2
3;Luis;m;2
3;Mattis;m;2
3;Mika;m;2
3;Peter;m;2
3;Rafael;m;2
3;Samuel;m;2
3;Sebastian;m;2
3;Việt;m;2
3;Nhi;w;3
3;Sophie;w;3
3;An;m;3
3;Ferdinand;m;3
3;Otto;m;3
2;Aise;w;1
2;Alaya;w;1
2;Alea;w;1
2;Aleya;w;1
2;Alicia;w;1
2;Amal;w;1
2;Amanda;w;1
2;Amani;w;1
2;Amara;w;1
2;Amna;w;1
2;Angela;w;1
2;Anni;w;1
2;Anouk;w;1
2;Anvy;w;1
2;Aria;w;1
2;Ariana;w;1
2;Arina;w;1
2;Astrid;w;1
2;Aya;w;1
2;Ayah;w;1
2;Aybüke;w;1
2;Ayda;w;1
2;Ayse;w;1
2;Aysima;w;1
2;Bao;w;1
2;Bella;w;1
2;Bianca;w;1
2;Cataleya;w;1
2;Celina;w;1
2;Celine;w;1
2;Charlie;w;1
2;Claire;w;1
2;Clementine;w;1
2;Cosima;w;1
2;Cylia;w;1
2;Dahlia;w;1
2;Dalal;w;1
2;Dana;w;1
2;Dilara;w;1
2;Elea;w;1
2;Eleonora;w;1
2;Elise;w;1
2;Elissa;w;1
2;Eliyana;w;1
2;Elli;w;1
2;Emilya;w;1
2;Ena;w;1
2;Evelyn;w;1
2;Finya;w;1
2;Franka;w;1
2;Freya;w;1
2;Frieda;w;1
2;Gia;w;1
2;Hosna;w;1
2;Inara;w;1
2;Isabel;w;1
2;Jana;w;1
2;Jannah;w;1
2;Jara;w;1
2;Jessica;w;1
2;Jolie;w;1
2;Jonna;w;1
2;Josefin;w;1
2;Julina;w;1
2;Juno;w;1
2;Kaia;w;1
2;Kaja;w;1
2;Kateryna;w;1
2;Katharina;w;1
2;Kaya;w;1
2;Kim;w;1
2;Käthe;w;1
2;Lamar;w;1
2;Larissa;w;1
2;Leia;w;1
2;Lejla;w;1
2;Leonor;w;1
2;Leonora;w;1
2;Lilian;w;1
2;Liva;w;1
2;Lola;w;1
2;Lotte;w;1
2;Lou;w;1
2;Louisa;w;1
2;Lovis;w;1
2;Lujain;w;1
2;Lumina;w;1
2;Luzie;w;1
2;Lyna;w;1
2;Lynn;w;1
2;Madeleine;w;1
2;Malea;w;1
2;Malin;w;1
2;Malou;w;1
2;Marija;w;1
2;Marina;w;1
2;Marlene;w;1
2;Masal;w;1
2;Massa;w;1
2;Mathea;w;1
2;Mavi;w;1
2;Melina;w;1
2;Merle;w;1
2;Meyra;w;1
2;Mie;w;1
2;Milla;w;1
2;Millie;w;1
2;Nadine;w;1
2;Naima;w;1
2;Natalie;w;1
2;Nayla;w;1
2;Nehir;w;1
2;Ngọc;w;1
2;Nika;w;1
2;Nil;w;1
2;Nisa;w;1
2;Noa;w;1
2;Nola;w;1
2;Nura;w;1
2;Olamide;w;1
2;Ophelia;w;1
2;Pina;w;1
2;Pola;w;1
2;Rhea;w;1
2;Rita;w;1
2;Rosa;w;1
2;Rose;w;1
2;Roxana;w;1
2;Rubi;w;1
2;Rüya;w;1
2;Sarah;w;1
2;Sare;w;1
2;Shams;w;1
2;Sienna;w;1
2;Stella;w;1
2;Tala;w;1
2;Talia;w;1
2;Talvi;w;1
2;Tamina;w;1
2;Ursula;w;1
2;Vera;w;1
2;Vivienne;w;1
2;Watin;w;1
2;Wendy;w;1
2;Wilhelmine;w;1
2;Yasmin;w;1
2;Ahmet;m;1
2;Aiden;m;1
2;Alex;m;1
2;Alfie;m;1
2;Alfred;m;1
2;Alois;m;1
2;Alparslan;m;1
2;Anando;m;1
2;Antonio;m;1
2;Ari;m;1
2;Arian;m;1
2;Artem;m;1
2;Artur;m;1
2;Asser;m;1
2;August;m;1
2;Baran;m;1
2;Béla;m;1
2;Bảo;m;1
2;Casimir;m;1
2;Cem;m;1
2;Cosmo;m;1
2;Dario;m;1
2;Demian;m;1
2;Dion;m;1
2;Edgar;m;1
2;Efe;m;1
2;Eliah;m;1
2;Elian;m;1
2;Ellis;m;1
2;Emile;m;1
2;Enno;m;1
2;Filip;m;1
2;Halil;m;1
2;Hamed;m;1
2;Hannes;m;1
2;Hasan;m;1
2;Helge;m;1
2;Henrik;m;1
2;Ian;m;1
2;Ihsan;m;1
2;Ilja;m;1
2;Ilya;m;1
2;Issa;m;1
2;İlyas;m;1
2;Jannis;m;1
2;Janosch;m;1
2;Jayden;m;1
2;Jihad;m;1
2;Johan;m;1
2;Johannes;m;1
2;John;m;1
2;Johny;m;1
2;Jon;m;1
2;Josef;m;1
2;Julian;m;1
2;Julius;m;1
2;Junis;m;1
2;Kaan;m;1
2;Karam;m;1
2;Kaspar;m;1
2;Kenai;m;1
2;Keno;m;1
2;Konrad;m;1
2;Konstantin;m;1
2;Leif;m;1
2;Lion;m;1
2;Lionel;m;1
2;Lovis;m;1
2;Lui;m;1
2;Léon;m;1
2;Mads;m;1
2;Marius;m;1
2;Mark;m;1
2;Marlon;m;1
2;Marten;m;1
2;Mathias;m;1
2;Matin;m;1
2;Merlin;m;1
2;Michel;m;1
2;Mikael;m;1
2;Minh;m;1
2;Mio;m;1
2;Mirac;m;1
2;Miraç;m;1
2;Mohamad;m;1
2;Musab;m;1
2;Mustafa;m;1
2;Mylo;m;1
2;Nadim;m;1
2;Naïm;m;1
2;Nguyen;m;1
2;Nick;m;1
2;Niels;m;1
2;Niklas;m;1
2;Nikola;m;1
2;Nilan;m;1
2;Noa;m;1
2;Nouri;m;1
2;Orestis;m;1
2;Pavel;m;1
2;Philip;m;1
2;Páris;m;1
2;Raphael;m;1
2;Ren;m;1
2;Rico;m;1
2;Rolex;m;1
2;Ronny;m;1
2;Rudi;m;1
2;Rudy;m;1
2;Santiago;m;1
2;Sascha;m;1
2;Selim;m;1
2;Seyit;m;1
2;Seyyid;m;1
2;Siar;m;1
2;Silas;m;1
2;Sinan;m;1
2;Stefan;m;1
2;Taavi;m;1
2;Taim;m;1
2;Tamo;m;1
2;Tommy;m;1
2;Vasilije;m;1
2;Vicente;m;1
2;Vu;m;1
2;Wilhelm;m;1
2;Yasin;m;1
2;Yassin;m;1
2;Yağız;m;1
2;Younes;m;1
2;Yousef;m;1
2;Yunus;m;1
2;Yves;m;1
2;Zaid;m;1
2;Zion;m;1
2;Aksa;w;2
2;Alma;w;2
2;Amal;w;2
2;Amarachi;w;2
2;Amira;w;2
2;Amélie;w;2
2;Antonia;w;2
2;Asel;w;2
2;Ava;w;2
2;Bảo;w;2
2;Caroline;w;2
2;Cassandra;w;2
2;Christina;w;2
2;Claire;w;2
2;Claudia;w;2
2;Clementine;w;2
2;Coco;w;2
2;Dorothea;w;2
2;Dua;w;2
2;Edda;w;2
2;Eleni;w;2
2;Elisa;w;2
2;Ella;w;2
2;Emilie;w;2
2;Enola;w;2
2;Estera;w;2
2;Eva;w;2
2;Fatma;w;2
2;Friederike;w;2
2;Fritzi;w;2
2;Grace;w;2
2;Hannah;w;2
2;Hannelore;w;2
2;Hà;w;2
2;Isabella;w;2
2;Jeanne;w;2
2;Jolanda;w;2
2;Julie;w;2
2;Katherina;w;2
2;Khanh;w;2
2;Kim;w;2
2;Lia;w;2
2;Lilith;w;2
2;Lina;w;2
2;Livia;w;2
2;Lumi;w;2
2;Malie;w;2
2;Malika;w;2
2;Malina;w;2
2;Margarete;w;2
2;Marianna;w;2
2;Marleen;w;2
2;Marlene;w;2
2;Melody;w;2
2;Mia;w;2
2;Mila;w;2
2;Minh;w;2
2;Mira;w;2
2;Miriam;w;2
2;Mohammed;w;2
2;Narin;w;2
2;Nefes;w;2
2;Nisa;w;2
2;Nola;w;2
2;Otilia;w;2
2;Rae;w;2
2;Ruth;w;2
2;San;w;2
2;Smilla;w;2
2;Sol;w;2
2;Solea;w;2
2;Theresa;w;2
2;Toni;w;2
2;Valeria;w;2
2;Vy;w;2
2;Zala;w;2
2;Élise;w;2
2;Alejandro;m;2
2;Alfie;m;2
2;Alparslan;m;2
2;An;m;2
2;Anand;m;2
2;Anh;m;2
2;Anthony;m;2
2;Aras;m;2
2;Arno;m;2
2;Arthur;m;2
2;Aziz;m;2
2;Bao;m;2
2;Ben;m;2
2;Carl;m;2
2;Dang;m;2
2;Daniel;m;2
2;Deniz;m;2
2;Diego;m;2
2;Dmitrievich;m;2
2;Duc;m;2
2;Edgar;m;2
2;Eli;m;2
2;Elia;m;2
2;Emilian;m;2
2;Emmett;m;2
2;Erich;m;2
2;Erik;m;2
2;Eymen;m;2
2;Ferdinand;m;2
2;Franz;m;2
2;Fritz;m;2
2;Georg;m;2
2;Hai;m;2
2;Halil;m;2
2;Han;m;2
2;Hasan;m;2
2;Helmut;m;2
2;Hennes;m;2
2;Henry;m;2
2;Hoàng;m;2
2;Hussein;m;2
2;Ilyas;m;2
2;Janosch;m;2
2;Julius;m;2
2;Justus;m;2
2;Karl;m;2
2;Kaspar;m;2
2;Khan;m;2
2;Khang;m;2
2;Konrad;m;2
2;Leo;m;2
2;Levin;m;2
2;Linus;m;2
2;Long;m;2
2;Lorenz;m;2
2;Luan;m;2
2;Luka;m;2
2;Léon;m;2
2;Mads;m;2
2;Marek;m;2
2;Mario;m;2
2;Martin;m;2
2;Matthias;m;2
2;Matti;m;2
2;Mo;m;2
2;Muhammad;m;2
2;Musa;m;2
2;Nam;m;2
2;Nicolai;m;2
2;Nikita;m;2
2;Noah;m;2
2;Noel;m;2
2;Oliver;m;2
2;Otto;m;2
2;Pepe;m;2
2;Phillip;m;2
2;Piet;m;2
2;Rafail;m;2
2;Roger;m;2
2;Roman;m;2
2;Talha;m;2
2;Titus;m;2
2;Tuan;m;2
2;Victor;m;2
2;Viet;m;2
2;Walter;m;2
2;Wolf;m;2
2;Yasin;m;2
2;Yusuf;m;2
2;Zain;m;2
2;Ahmed;w;3
2;An;w;3
2;Annemarie;w;3
2;Antonia;w;3
2;Charlotte;w;3
2;Liang;w;3
2;Louise;w;3
2;Lucia;w;3
2;Maria;w;3
2;Rose;w;3
2;Ruth;w;3
2;Viktoria;w;3
2;Đan;w;3
2;Bao;m;3
2;Emil;m;3
2;Hoang;m;3
2;Huy;m;3
2;Ibrahim;m;3
2;Joseph;m;3
2;Khang;m;3
2;Leopold;m;3
2;Levi;m;3
2;Samir;m;3
1;Abiola;w;1
1;Adele;w;1
1;Adelya;w;1
1;Adina;w;1
1;Adrina;w;1
1;Adviga;w;1
1;Aenna;w;1
1;Afi;w;1
1;Agnes;w;1
1;Aicha;w;1
1;Aiela;w;1
1;Aikaterini;w;1
1;Aina;w;1
1;Aisa;w;1
1;Aisiri;w;1
1;Aiyana;w;1
1;Aja;w;1
1;Ajsi;w;1
1;Aleah;w;1
1;Alena;w;1
1;Alexandra;w;1
1;Aleyna;w;1
1;Alicja;w;1
1;Alin;w;1
1;Alisha;w;1
1;Alix;w;1
1;Almeda;w;1
1;Almira;w;1
1;Almıla;w;1
1;Alora;w;1
1;Aluna;w;1
1;Alyssa;w;1
1;Amali;w;1
1;Amar;w;1
1;Amata;w;1
1;Amaya-Ecrin;w;1
1;Amea;w;1
1;Ameera;w;1
1;Amen;w;1
1;Amicia;w;1
1;Amr;w;1
1;Ana;w;1
1;Anabelle-Anastasia;w;1
1;Anahi;w;1
1;Anais;w;1
1;Ananya;w;1
1;Anastacia-Sarina;w;1
1;Anastasia;w;1
1;Andreea;w;1
1;Andy;w;1
1;Anelka;w;1
1;Angrboda;w;1
1;Anh;w;1
1;Anife;w;1
1;Anika;w;1
1;Anisia;w;1
1;Anka;w;1
1;Anmy;w;1
1;Annabelle;w;1
1;Anne;w;1
1;Antonella;w;1
1;Anu;w;1
1;Anuk;w;1
1;Araya;w;1
1;Ariadne;w;1
1;Arissa;w;1
1;Armina;w;1
1;Arya;w;1
1;Asia;w;1
1;Asiya;w;1
1;Asiyah;w;1
1;Asma;w;1
1;Asmin;w;1
1;Asra;w;1
1;Assenat;w;1
1;Assinat;w;1
1;Asya;w;1
1;Asyah;w;1
1;Audrey;w;1
1;Aura;w;1
1;Autumn;w;1
1;Ava-Rose;w;1
1;Avani;w;1
1;Awet;w;1
1;Ayanda;w;1
1;Ayat;w;1
1;Aylin;w;1
1;Aymina;w;1
1;Aysel;w;1
1;Ayten;w;1
1;Ayzel;w;1
1;Ayşe;w;1
1;Aziza;w;1
1;Azmiah;w;1
1;Azul;w;1
1;Bahiyeh;w;1
1;Beatris;w;1
1;Beilin;w;1
1;Belasan;w;1
1;Belis;w;1
1;Bergüzar;w;1
1;Berlin;w;1
1;Bilge;w;1
1;Binta;w;1
1;Blanca;w;1
1;Blanka;w;1
1;Bobbi;w;1
1;Bogdana;w;1
1;Bonnie;w;1
1;Borbála;w;1
1;Bảo;w;1
1;Cadesha;w;1
1;Cadie;w;1
1;Calissa;w;1
1;Camellia;w;1
1;Camilla;w;1
1;Camille;w;1
1;Cansu;w;1
1;Carlotta;w;1
1;Carolina-Sóley;w;1
1;Carys;w;1
1;Casey;w;1
1;Cerine;w;1
1;Charlize;w;1
1;Chimdi;w;1
1;Chloe;w;1
1;Chloé;w;1
1;Ciara;w;1
1;Cilda;w;1
1;Cindy;w;1
1;Cirilla;w;1
1;Clea;w;1
1;Cloe;w;1
1;Clémentine;w;1
1;Cléo;w;1
1;Céline;w;1
1;Daliah;w;1
1;Daliana;w;1
1;Daliya;w;1
1;Dalya;w;1
1;Daria;w;1
1;Dariya;w;1
1;Darline;w;1
1;Daryna;w;1
1;Dassy;w;1
1;Deena;w;1
1;Delal;w;1
1;Derin;w;1
1;Di;w;1
1;Dia;w;1
1;Diara;w;1
1;Dila;w;1
1;Dilin;w;1
1;Dilsu;w;1
1;Dina;w;1
1;Diễm;w;1
1;Diệp;w;1
1;Doha;w;1
1;Dolunay;w;1
1;Donna;w;1
1;Dora;w;1
1;Douaa;w;1
1;Doya;w;1
1;Dzana;w;1
1;Dzhamilya;w;1
1;Dương;w;1
1;Ebba;w;1
1;Ece;w;1
1;Eda;w;1
1;Edeline;w;1
1;Edith;w;1
1;Effi;w;1
1;Efnan;w;1
1;Ejla;w;1
1;Elaya-Jasmina;w;1
1;Eleanor;w;1
1;Elen;w;1
1;Eleonara;w;1
1;Eleonore;w;1
1;Elfi;w;1
1;Eliana;w;1
1;Elif-Ayla;w;1
1;Elife;w;1
1;Elin;w;1
1;Elis;w;1
1;Elisabelle;w;1
1;Elisaveta;w;1
1;Elisia;w;1
1;Elizabeta;w;1
1;Elizabeth;w;1
1;Elli-Lyn;w;1
1;Ellie-Rose;w;1
1;Ellis;w;1
1;Eloise;w;1
1;Elona;w;1
1;Elouise;w;1
1;Elsie;w;1
1;Elva;w;1
1;Elyana;w;1
1;Emelina;w;1
1;Emeline;w;1
1;Emili;w;1
1;Emilie;w;1
1;Emiliia;w;1
1;Emily-Alessia;w;1
1;Emina;w;1
1;Emine;w;1
1;Enisa;w;1
1;Enni;w;1
1;Enola;w;1
1;Enya;w;1
1;Erva;w;1
1;Esila;w;1
1;Esin;w;1
1;Eslem-Sare;w;1
1;Eslem;w;1
1;Esma;w;1
1;Estera;w;1
1;Esti;w;1
1;Etta;w;1
1;Eunice;w;1
1;Evalotte;w;1
1;Evelin;w;1
1;Ewa;w;1
1;Eylül;w;1
1;Fabia;w;1
1;Farida;w;1
1;Fatıma;w;1
1;Felice;w;1
1;Felicja;w;1
1;Fenja;w;1
1;Feride;w;1
1;Fia;w;1
1;Filippa;w;1
1;Filiz;w;1
1;Filoftea;w;1
1;Finja;w;1
1;Flavia;w;1
1;Fleur;w;1
1;Francesca;w;1
1;Franziska;w;1
1;Fridolina;w;1
1;Frieda-Luise;w;1
1;Gabriela;w;1
1;Galya;w;1
1;Ghazal;w;1
1;Gloria;w;1
1;Gry;w;1
1;Gönül;w;1
1;Gül;w;1
1;Gülsu;w;1
1;Habibou;w;1
1;Hadia;w;1
1;Haily;w;1
1;Hala;w;1
1;Halima;w;1
1;Hamiyet;w;1
1;Hanan;w;1
1;Hanatsu;w;1
1;Hanni;w;1
1;Hanım;w;1
1;Happy;w;1
1;Harmony;w;1
1;Harriette;w;1
1;Hatidza;w;1
1;Hauraa;w;1
1;Havin;w;1
1;Hawaou;w;1
1;Hayal;w;1
1;Heba;w;1
1;Hedda;w;1
1;Hedwig;w;1
1;Helen;w;1
1;Helia;w;1
1;Helin;w;1
1;Helma;w;1
1;Hewa;w;1
1;Hiranur;w;1
1;Hiuyi;w;1
1;Ho;w;1
1;Hoàng;w;1
1;Huda;w;1
1;Huyen;w;1
1;Hồ;w;1
1;Iara;w;1
1;Ikra;w;1
1;Ilham;w;1
1;Ilinka;w;1
1;Ilo;w;1
1;Ilsa;w;1
1;Ilyne;w;1
1;Imaan;w;1
1;Imani-Rayne;w;1
1;Imani;w;1
1;Indira;w;1
1;Inès;w;1
1;Inés;w;1
1;Io;w;1
1;Iqraa;w;1
1;Iraa;w;1
1;Irma;w;1
1;Iro;w;1
1;Isabell;w;1
1;Isabelle;w;1
1;Ishanvi;w;1
1;Iva;w;1
1;Ivi;w;1
1;Iyanna;w;1
1;Izabella;w;1
1;Izaja;w;1
1;Izolda;w;1
1;İsra;w;1
1;Jaanika;w;1
1;Jalda;w;1
1;Jamila;w;1
1;Janet;w;1
1;Janki;w;1
1;Janna;w;1
1;Jasmina;w;1
1;Java;w;1
1;Jawa;w;1
1;Jayce;w;1
1;Jella;w;1
1;Jenna;w;1
1;Jennifer;w;1
1;Jewgenija;w;1
1;Jiah;w;1
1;Jiyah;w;1
1;Johanne;w;1
1;Jolanta;w;1
