anzahl;vorname;geschlecht;position
43;Sophie;w;2
40;Marie;w;2
35;Adam;m;1
34;Noah;m;1
31;Mila;w;1
31;Leon;m;1
30;Emilia;w;1
30;Maria;w;2
29;Liam;m;1
27;Alexander;m;2
26;Mia;w;1
25;Elias;m;1
25;Emil;m;1
24;Ida;w;1
24;Ali;m;1
24;Leo;m;1
24;Oskar;m;1
23;Ella;w;1
23;Emma;w;1
23;Anton;m;1
23;Paul;m;2
22;Lina;w;1
22;Lukas;m;1
21;Nora;w;1
21;Hamza;m;1
21;Theo;m;1
20;Helena;w;1
20;Mira;w;1
20;Levi;m;1
20;Emilia;w;2
19;Charlotte;w;1
19;Lia;w;1
19;Felix;m;1
19;Louis;m;1
19;Maximilian;m;1
18;Hannah;w;1
18;Jonas;m;1
18;Malik;m;1
18;Paul;m;1
18;Samuel;m;1
17;Ada;w;1
17;Olivia;w;1
17;Emil;m;2
16;Lea;w;1
16;Paula;w;1
16;Bruno;m;1
16;Henry;m;1
16;Milan;m;1
15;Amalia;w;1
15;Clara;w;1
15;Leonie;w;1
15;Maria;w;1
15;Jakob;m;1
15;Luka;m;1
15;Theodor;m;1
15;Yusuf;m;1
15;Luise;w;2
14;Ava;w;1
14;Elena;w;1
14;Elisa;w;1
14;Luna;w;1
14;David;m;1
14;Emilio;m;1
14;Finn;m;1
14;Gabriel;m;1
14;Mika;m;1
14;Ali;m;2
14;Maximilian;m;2
13;Cleo;w;1
13;Frieda;w;1
13;Lena;w;1
13;Maya;w;1
13;Jonathan;m;1
13;Matteo;m;1
13;Charlotte;w;2
12;Anna;w;1
12;Eva;w;1
12;Mathilda;w;1
12;Sophia;w;1
12;Zoe;w;1
12;Adrian;m;1
12;Alexander;m;1
12;Carlo;m;1
12;Luca;m;1
12;Lou;w;2
12;Mathilda;w;2
12;Levi;m;2
12;Michael;m;2
12;Valentin;m;2
11;Alma;w;1
11;Amina;w;1
11;Emily;w;1
11;Frida;w;1
11;Johanna;w;1
11;Julia;w;1
11;Lara;w;1
11;Lilly;w;1
11;Malia;w;1
11;Marie;w;1
11;Arthur;m;1
11;Benjamin;m;1
11;Elian;m;1
11;Elio;m;1
11;Jonah;m;1
11;Julius;m;1
11;Linus;m;1
11;Mateo;m;1
11;Neo;m;1
11;Omar;m;1
11;Oscar;m;1
11;Marlene;w;2
11;Johann;m;2
10;Alva;w;1
10;Leni;w;1
10;Mina;w;1
10;Nisa;w;1
10;Romy;w;1
10;Sara;w;1
10;Sofia;w;1
10;Sophie;w;1
10;Ayaz;m;1
10;Ben;m;1
10;Frederik;m;1
10;Leonard;m;1
10;Milo;m;1
10;Muhammad;m;1
10;Muhammed;m;1
10;Johanna;w;2
10;Nur;w;2
10;David;m;2
10;Elias;m;2
10;Gabriel;m;2
10;Malik;m;2
9;Ela;w;1
9;Flora;w;1
9;Juna;w;1
9;Lola;w;1
9;Luisa;w;1
9;Matilda;w;1
9;Aras;m;1
9;Daniel;m;1
9;Henri;m;1
9;Ibrahim;m;1
9;Ilyas;m;1
9;Joshua;m;1
9;Kian;m;1
9;Kilian;m;1
9;Lucas;m;1
9;Luis;m;1
9;Mark;m;1
9;Tim;m;1
9;Vincent;m;1
9;Anna;w;2
9;Elisabeth;w;2
9;Helene;w;2
9;Louise;w;2
9;Sofia;w;2
9;Sophia;w;2
9;Christian;m;2
9;Jonathan;m;2
9;Leander;m;2
9;Leon;m;2
9;Luca;m;2
9;Noah;m;2
9;Theodor;m;2
8;Alya;w;1
8;Amelie;w;1
8;Carla;w;1
8;Elisabeth;w;1
8;Hanna;w;1
8;Isabella;w;1
8;Klara;w;1
8;Layan;w;1
8;Liya;w;1
8;Melina;w;1
8;Nour;w;1
8;Ahmad;m;1
8;Friedrich;m;1
8;Jona;m;1
8;Karim;m;1
8;Mikail;m;1
8;Niklas;m;1
8;Nils;m;1
8;Oliver;m;1
8;Rafael;m;1
8;Amalia;w;2
8;Elise;w;2
8;Pauline;w;2
8;Frederik;m;2
8;Georg;m;2
8;Jakob;m;2
7;Alina;w;1
7;Amira;w;1
7;Anouk;w;1
7;Aurora;w;1
7;Ayla;w;1
7;Leen;w;1
7;Lotta;w;1
7;Maja;w;1
7;Mara;w;1
7;Meryem;w;1
7;Selma;w;1
7;Thea;w;1
7;Wilma;w;1
7;Enno;m;1
7;Ilay;m;1
7;Isa;m;1
7;Johann;m;1
7;Joris;m;1
7;Juri;m;1
7;Karl;m;1
7;Levin;m;1
7;Lio;m;1
7;Luke;m;1
7;Mads;m;1
7;Mats;m;1
7;Nael;m;1
7;Nathan;m;1
7;Rayan;m;1
