vorname,anzahl,geschlecht,position
Nhi,4,w,2
Nur,4,w,2
Pauline,4,w,2
Viktoria,4,w,2
Asaf,4,m,2
Benjamin,4,m,2
Finn,4,m,2
Friedrich,4,m,2
Gia,4,m,2
Jonas,4,m,2
Malik,4,m,2
Mohammad,4,m,2
Thomas,4,m,2
Anh,4,m,3
Aaliyah,3,w,1
Aisha,3,w,1
Alexis,3,w,1
Alisa,3,w,1
Alya,3,w,1
Amilia,3,w,1
Amine,3,w,1
Amy,3,w,1
Annie,3,w,1
Aseel,3,w,1
Aurora,3,w,1
Ava,3,w,1
Azra,3,w,1
Cecilia,3,w,1
Eleni,3,w,1
Emmy,3,w,1
Evin,3,w,1
Fiona,3,w,1
Frida,3,w,1
Greta,3,w,1
Hana,3,w,1
Hedi,3,w,1
Hira,3,w,1
Joleen,3,w,1
Karla,3,w,1
Lavin,3,w,1
Layla,3,w,1
Leila,3,w,1
Leni,3,w,1
Liana,3,w,1
Lila,3,w,1
Liliane,3,w,1
Liv,3,w,1
Lucia,3,w,1
Maia,3,w,1
Malak,3,w,1
Mariam,3,w,1
Martha,3,w,1
Mayla,3,w,1
Melisa,3,w,1
Michelle,3,w,1
Mika,3,w,1
Naomi,3,w,1
Nele,3,w,1
Nour,3,w,1
Nova,3,w,1
Paloma,3,w,1
Philippa,3,w,1
Polina,3,w,1
Rayan,3,w,1
Ronja,3,w,1
Rosalie,3,w,1
Sasha,3,w,1
Selma,3,w,1
Thiên,3,w,1
Vivian,3,w,1
Yael,3,w,1
Yüsra,3,w,1
Zahra,3,w,1
Zahraa,3,w,1
Zoé,3,w,1
Zuri,3,w,1
Zümra,3,w,1
Abdullah,3,m,1
Adem,3,m,1
Amar,3,m,1
Andy,3,m,1
Arno,3,m,1
Batuhan,3,m,1
Can,3,m,1
Charlie,3,m,1
Denis,3,m,1
Eden,3,m,1
Elia,3,m,1
Elijah,3,m,1
Eric,3,m,1
Fabio,3,m,1
Ferdinand,3,m,1
Fynn,3,m,1
Hai,3,m,1
Harry,3,m,1
Hassan,3,m,1
Hugo,3,m,1
Hussein,3,m,1
Ibrahim,3,m,1
Imran,3,m,1
Isa,3,m,1
Jack,3,m,1
James,3,m,1
Jan,3,m,1
Jannik,3,m,1
Jaron,3,m,1
Jasper,3,m,1
Joel,3,m,1
Johann,3,m,1
Johnny,3,m,1
Keanu,3,m,1
Ken,3,m,1
Kiaan,3,m,1
Leandro,3,m,1
Lian,3,m,1
Lino,3,m,1
Logan,3,m,1
Luan,3,m,1
Lucas,3,m,1
Malek,3,m,1
Martin,3,m,1
Mats,3,m,1
Nael,3,m,1
Navid,3,m,1
Nelio,3,m,1
Neo,3,m,1
Nikita,3,m,1
Nikolas,3,m,1
Nino,3,m,1
Nuri,3,m,1
Oliver,3,m,1
Omar,3,m,1
Otto,3,m,1
Rafael,3,m,1
Robin,3,m,1
Roman,3,m,1
Samuel,3,m,1
Simon,3,m,1
Tamim,3,m,1
Tammo,3,m,1
Timo,3,m,1
Valentin,3,m,1
Wim,3,m,1
Yahya,3,m,1
Youssef,3,m,1
Yuri,3,m,1
Zeyd,3,m,1
Alexandra,3,w,2
Alina,3,w,2
Amani,3,w,2
Anouk,3,w,2
Bella,3,w,2
Ela,3,w,2
Elena,3,w,2
Ida,3,w,2
Ivanova,3,w,2
Johanna,3,w,2
Juli,3,w,2
Leonie,3,w,2
Lieselotte,3,w,2
Lilly,3,w,2
Lore,3,w,2
Mara,3,w,2
Mina,3,w,2
Monika,3,w,2
Như,3,w,2
Noor,3,w,2
Olivia,3,w,2
Philippa,3,w,2
Sofie,3,w,2
Valentina,3,w,2
Zoe,3,w,2
Andreas,3,m,2
Bruno,3,m,2
Carlo,3,m,2
Charlie,3,m,2
Dieter,3,m,2
Elio,3,m,2
Emanuel,3,m,2
Gabriel,3,m,2
Gustav,3,m,2
John,3,m,2
Jonathan,3,m,2
Khôi,3,m,2
Kim,3,m,2
Leander,3,m,2
Lou,3,m,2
Luis,3,m,2
Mattis,3,m,2
Mika,3,m,2
Peter,3,m,2
Rafael,3,m,2
Samuel,3,m,2
Sebastian,3,m,2
Việt,3,m,2
Nhi,3,w,3
Sophie,3,w,3
An,3,m,3
Ferdinand,3,m,3
Otto,3,m,3
Aise,2,w,1
Alaya,2,w,1
Alea,2,w,1
Aleya,2,w,1
Alicia,2,w,1
Amal,2,w,1
Amanda,2,w,1
Amani,2,w,1
Amara,2,w,1
Amna,2,w,1
Angela,2,w,1
Anni,2,w,1
Anouk,2,w,1
Anvy,2,w,1
Aria,2,w,1
Ariana,2,w,1
Arina,2,w,1
Astrid,2,w,1
Aya,2,w,1
Ayah,2,w,1
Aybüke,2,w,1
Ayda,2,w,1
Ayse,2,w,1
Aysima,2,w,1
Bao,2,w,1
Bella,2,w,1
Bianca,2,w,1
Cataleya,2,w,1
Celina,2,w,1
Celine,2,w,1
Charlie,2,w,1
Claire,2,w,1
Clementine,2,w,1
Cosima,2,w,1
Cylia,2,w,1
Dahlia,2,w,1
Dalal,2,w,1
Dana,2,w,1
Dilara,2,w,1
Elea,2,w,1
Eleonora,2,w,1
Elise,2,w,1
Elissa,2,w,1
Eliyana,2,w,1
Elli,2,w,1
Emilya,2,w,1
Ena,2,w,1
Evelyn,2,w,1
Finya,2,w,1
Franka,2,w,1
Freya,2,w,1
Frieda,2,w,1
Gia,2,w,1
Hosna,2,w,1
Inara,2,w,1
Isabel,2,w,1
Jana,2,w,1
Jannah,2,w,1
Jara,2,w,1
Jessica,2,w,1
Jolie,2,w,1
Jonna,2,w,1
Josefin,2,w,1
Julina,2,w,1
Juno,2,w,1
Kaia,2,w,1
Kaja,2,w,1
Kateryna,2,w,1
Katharina,2,w,1
Kaya,2,w,1
Kim,2,w,1
Käthe,2,w,1
Lamar,2,w,1
Larissa,2,w,1
Leia,2,w,1
Lejla,2,w,1
Leonor,2,w,1
Leonora,2,w,1
Lilian,2,w,1
Liva,2,w,1
Lola,2,w,1
Lotte,2,w,1
Lou,2,w,1
Louisa,2,w,1
Lovis,2,w,1
Lujain,2,w,1
Lumina,2,w,1
Luzie,2,w,1
Lyna,2,w,1
Lynn,2,w,1
Madeleine,2,w,1
Malea,2,w,1
Malin,2,w,1
Malou,2,w,1
Marija,2,w,1
Marina,2,w,1
Marlene,2,w,1
Masal,2,w,1
Massa,2,w,1
Mathea,2,w,1
Mavi,2,w,1
Melina,2,w,1
Merle,2,w,1
Meyra,2,w,1
Mie,2,w,1
Milla,2,w,1
Millie,2,w,1
Nadine,2,w,1
Naima,2,w,1
Natalie,2,w,1
Nayla,2,w,1
Nehir,2,w,1
Ngọc,2,w,1
Nika,2,w,1
Nil,2,w,1
Nisa,2,w,1
Noa,2,w,1
Nola,2,w,1
Nura,2,w,1
Olamide,2,w,1
Ophelia,2,w,1
Pina,2,w,1
Pola,2,w,1
Rhea,2,w,1
Rita,2,w,1
Rosa,2,w,1
Rose,2,w,1
Roxana,2,w,1
Rubi,2,w,1
Rüya,2,w,1
Sarah,2,w,1
Sare,2,w,1
Shams,2,w,1
Sienna,2,w,1
Stella,2,w,1
Tala,2,w,1
Talia,2,w,1
Talvi,2,w,1
Tamina,2,w,1
Ursula,2,w,1
Vera,2,w,1
Vivienne,2,w,1
Watin,2,w,1
Wendy,2,w,1
Wilhelmine,2,w,1
Yasmin,2,w,1
Ahmet,2,m,1
Aiden,2,m,1
Alex,2,m,1
Alfie,2,m,1
Alfred,2,m,1
Alois,2,m,1
Alparslan,2,m,1
Anando,2,m,1
Antonio,2,m,1
Ari,2,m,1
Arian,2,m,1
Artem,2,m,1
Artur,2,m,1
Asser,2,m,1
August,2,m,1
Baran,2,m,1
Béla,2,m,1
Bảo,2,m,1
Casimir,2,m,1
Cem,2,m,1
Cosmo,2,m,1
Dario,2,m,1
Demian,2,m,1
Dion,2,m,1
Edgar,2,m,1
Efe,2,m,1
Eliah,2,m,1
Elian,2,m,1
Ellis,2,m,1
Emile,2,m,1
Enno,2,m,1
Filip,2,m,1
Halil,2,m,1
Hamed,2,m,1
Hannes,2,m,1
Hasan,2,m,1
Helge,2,m,1
Henrik,2,m,1
Ian,2,m,1
Ihsan,2,m,1
Ilja,2,m,1
Ilya,2,m,1
Issa,2,m,1
İlyas,2,m,1
Jannis,2,m,1
Janosch,2,m,1
Jayden,2,m,1
Jihad,2,m,1
Johan,2,m,1
Johannes,2,m,1
John,2,m,1
Johny,2,m,1
Jon,2,m,1
Josef,2,m,1
Julian,2,m,1
Julius,2,m,1
Junis,2,m,1
Kaan,2,m,1
Karam,2,m,1
Kaspar,2,m,1
Kenai,2,m,1
Keno,2,m,1
Konrad,2,m,1
Konstantin,2,m,1
Leif,2,m,1
Lion,2,m,1
Lionel,2,m,1
Lovis,2,m,1
Lui,2,m,1
Léon,2,m,1
Mads,2,m,1
Marius,2,m,1
Mark,2,m,1
Marlon,2,m,1
Marten,2,m,1
Mathias,2,m,1
Matin,2,m,1
Merlin,2,m,1
Michel,2,m,1
Mikael,2,m,1
Minh,2,m,1
Mio,2,m,1
Mirac,2,m,1
Miraç,2,m,1
Mohamad,2,m,1
Musab,2,m,1
Mustafa,2,m,1
Mylo,2,m,1
Nadim,2,m,1
Naïm,2,m,1
Nguyen,2,m,1
Nick,2,m,1
Niels,2,m,1
Niklas,2,m,1
Nikola,2,m,1
Nilan,2,m,1
Noa,2,m,1
Nouri,2,m,1
Orestis,2,m,1
Pavel,2,m,1
Philip,2,m,1
Páris,2,m,1
Raphael,2,m,1
Ren,2,m,1
Rico,2,m,1
Rolex,2,m,1
Ronny,2,m,1
Rudi,2,m,1
Rudy,2,m,1
Santiago,2,m,1
Sascha,2,m,1
Selim,2,m,1
Seyit,2,m,1
Seyyid,2,m,1
Siar,2,m,1
Silas,2,m,1
Sinan,2,m,1
Stefan,2,m,1
Taavi,2,m,1
Taim,2,m,1
Tamo,2,m,1
Tommy,2,m,1
Vasilije,2,m,1
Vicente,2,m,1
Vu,2,m,1
Wilhelm,2,m,1
Yasin,2,m,1
Yassin,2,m,1
Yağız,2,m,1
Younes,2,m,1
Yousef,2,m,1
Yunus,2,m,1
Yves,2,m,1
Zaid,2,m,1
Zion,2,m,1
Aksa,2,w,2
Alma,2,w,2
Amal,2,w,2
Amarachi,2,w,2
Amira,2,w,2
Amélie,2,w,2
Antonia,2,w,2
Asel,2,w,2
Ava,2,w,2
Bảo,2,w,2
Caroline,2,w,2
Cassandra,2,w,2
Christina,2,w,2
Claire,2,w,2
Claudia,2,w,2
Clementine,2,w,2
Coco,2,w,2
Dorothea,2,w,2
Dua,2,w,2
Edda,2,w,2
Eleni,2,w,2
Elisa,2,w,2
Ella,2,w,2
Emilie,2,w,2
Enola,2,w,2
Estera,2,w,2
Eva,2,w,2
Fatma,2,w,2
Friederike,2,w,2
Fritzi,2,w,2
Grace,2,w,2
Hannah,2,w,2
Hannelore,2,w,2
Hà,2,w,2
Isabella,2,w,2
Jeanne,2,w,2
Jolanda,2,w,2
Julie,2,w,2
Katherina,2,w,2
Khanh,2,w,2
Kim,2,w,2
Lia,2,w,2
Lilith,2,w,2
Lina,2,w,2
Livia,2,w,2
Lumi,2,w,2
Malie,2,w,2
Malika,2,w,2
Malina,2,w,2
Margarete,2,w,2
Marianna,2,w,2
Marleen,2,w,2
Marlene,2,w,2
Melody,2,w,2
Mia,2,w,2
Mila,2,w,2
Minh,2,w,2
Mira,2,w,2
Miriam,2,w,2
Mohammed,2,w,2
Narin,2,w,2
Nefes,2,w,2
Nisa,2,w,2
Nola,2,w,2
Otilia,2,w,2
Rae,2,w,2
Ruth,2,w,2
San,2,w,2
Smilla,2,w,2
Sol,2,w,2
Solea,2,w,2
Theresa,2,w,2
Toni,2,w,2
Valeria,2,w,2
Vy,2,w,2
Zala,2,w,2
Élise,2,w,2
Alejandro,2,m,2
Alfie,2,m,2
Alparslan,2,m,2
An,2,m,2
Anand,2,m,2
Anh,2,m,2
Anthony,2,m,2
Aras,2,m,2
Arno,2,m,2
Arthur,2,m,2
Aziz,2,m,2
Bao,2,m,2
Ben,2,m,2
Carl,2,m,2
Dang,2,m,2
Daniel,2,m,2
Deniz,2,m,2
Diego,2,m,2
Dmitrievich,2,m,2
Duc,2,m,2
Edgar,2,m,2
Eli,2,m,2
Elia,2,m,2
Emilian,2,m,2
Emmett,2,m,2
Erich,2,m,2
Erik,2,m,2
Eymen,2,m,2
Ferdinand,2,m,2
Franz,2,m,2
Fritz,2,m,2
Georg,2,m,2
Hai,2,m,2
Halil,2,m,2
Han,2,m,2
Hasan,2,m,2
Helmut,2,m,2
Hennes,2,m,2
Henry,2,m,2
Hoàng,2,m,2
Hussein,2,m,2
Ilyas,2,m,2
Janosch,2,m,2
Julius,2,m,2
Justus,2,m,2
Karl,2,m,2
Kaspar,2,m,2
Khan,2,m,2
Khang,2,m,2
Konrad,2,m,2
Leo,2,m,2
Levin,2,m,2
Linus,2,m,2
Long,2,m,2
Lorenz,2,m,2
Luan,2,m,2
Luka,2,m,2
Léon,2,m,2
Mads,2,m,2
Marek,2,m,2
Mario,2,m,2
Martin,2,m,2
Matthias,2,m,2
Matti,2,m,2
Mo,2,m,2
Muhammad,2,m,2
Musa,2,m,2
Nam,2,m,2
Nicolai,2,m,2
Nikita,2,m,2
Noah,2,m,2
Noel,2,m,2
Oliver,2,m,2
Otto,2,m,2
Pepe,2,m,2
Phillip,2,m,2
Piet,2,m,2
Rafail,2,m,2
Roger,2,m,2
Roman,2,m,2
Talha,2,m,2
Titus,2,m,2
Tuan,2,m,2
Victor,2,m,2
Viet,2,m,2
Walter,2,m,2
Wolf,2,m,2
Yasin,2,m,2
Yusuf,2,m,2
Zain,2,m,2
Ahmed,2,w,3
An,2,w,3
Annemarie,2,w,3
Antonia,2,w,3
Charlotte,2,w,3
Liang,2,w,3
Louise,2,w,3
Lucia,2,w,3
Maria,2,w,3
Rose,2,w,3
Ruth,2,w,3
Viktoria,2,w,3
Đan,2,w,3
Bao,2,m,3
Emil,2,m,3
Hoang,2,m,3
Huy,2,m,3
Ibrahim,2,m,3
Joseph,2,m,3
Khang,2,m,3
Leopold,2,m,3
Levi,2,m,3
Samir,2,m,3
Abiola,1,w,1
Adele,1,w,1
Adelya,1,w,1
Adina,1,w,1
Adrina,1,w,1
Adviga,1,w,1
Aenna,1,w,1
Afi,1,w,1
Agnes,1,w,1
Aicha,1,w,1
Aiela,1,w,1
Aikaterini,1,w,1
Aina,1,w,1
Aisa,1,w,1
Aisiri,1,w,1
Aiyana,1,w,1
Aja,1,w,1
Ajsi,1,w,1
Aleah,1,w,1
Alena,1,w,1
Alexandra,1,w,1
Aleyna,1,w,1
Alicja,1,w,1
Alin,1,w,1
Alisha,1,w,1
Alix,1,w,1
Almeda,1,w,1
Almira,1,w,1
Almıla,1,w,1
Alora,1,w,1
Aluna,1,w,1
Alyssa,1,w,1
Amali,1,w,1
Amar,1,w,1
Amata,1,w,1
Amaya-Ecrin,1,w,1
Amea,1,w,1
Ameera,1,w,1
Amen,1,w,1
Amicia,1,w,1
Amr,1,w,1
Ana,1,w,1
Anabelle-Anastasia,1,w,1
Anahi,1,w,1
Anais,1,w,1
Ananya,1,w,1
Anastacia-Sarina,1,w,1
Anastasia,1,w,1
Andreea,1,w,1
Andy,1,w,1
Anelka,1,w,1
Angrboda,1,w,1
Anh,1,w,1
Anife,1,w,1
Anika,1,w,1
Anisia,1,w,1
Anka,1,w,1
Anmy,1,w,1
Annabelle,1,w,1
Anne,1,w,1
Antonella,1,w,1
Anu,1,w,1
Anuk,1,w,1
Araya,1,w,1
Ariadne,1,w,1
Arissa,1,w,1
Armina,1,w,1
Arya,1,w,1
Asia,1,w,1
Asiya,1,w,1
Asiyah,1,w,1
Asma,1,w,1
Asmin,1,w,1
Asra,1,w,1
Assenat,1,w,1
Assinat,1,w,1
Asya,1,w,1
Asyah,1,w,1
Audrey,1,w,1
Aura,1,w,1
Autumn,1,w,1
Ava-Rose,1,w,1
Avani,1,w,1
Awet,1,w,1
Ayanda,1,w,1
Ayat,1,w,1
Aylin,1,w,1
Aymina,1,w,1
Aysel,1,w,1
Ayten,1,w,1
Ayzel,1,w,1
Ayşe,1,w,1
Aziza,1,w,1
Azmiah,1,w,1
Azul,1,w,1
Bahiyeh,1,w,1
Beatris,1,w,1
Beilin,1,w,1
Belasan,1,w,1
Belis,1,w,1
Bergüzar,1,w,1
Berlin,1,w,1
Bilge,1,w,1
Binta,1,w,1
Blanca,1,w,1
Blanka,1,w,1
Bobbi,1,w,1
Bogdana,1,w,1
Bonnie,1,w,1
Borbála,1,w,1
Bảo,1,w,1
Cadesha,1,w,1
Cadie,1,w,1
Calissa,1,w,1
Camellia,1,w,1
Camilla,1,w,1
Camille,1,w,1
Cansu,1,w,1
Carlotta,1,w,1
Carolina-Sóley,1,w,1
Carys,1,w,1
Casey,1,w,1
Cerine,1,w,1
Charlize,1,w,1
Chimdi,1,w,1
Chloe,1,w,1
Chloé,1,w,1
Ciara,1,w,1
Cilda,1,w,1
Cindy,1,w,1
Cirilla,1,w,1
Clea,1,w,1
Cloe,1,w,1
Clémentine,1,w,1
Cléo,1,w,1
Céline,1,w,1
Daliah,1,w,1
Daliana,1,w,1
Daliya,1,w,1
Dalya,1,w,1
Daria,1,w,1
Dariya,1,w,1
Darline,1,w,1
Daryna,1,w,1
Dassy,1,w,1
Deena,1,w,1
Delal,1,w,1
Derin,1,w,1
Di,1,w,1
Dia,1,w,1
Diara,1,w,1
Dila,1,w,1
Dilin,1,w,1
Dilsu,1,w,1
Dina,1,w,1
Diễm,1,w,1
Diệp,1,w,1
Doha,1,w,1
Dolunay,1,w,1
Donna,1,w,1
Dora,1,w,1
Douaa,1,w,1
Doya,1,w,1
Dzana,1,w,1
Dzhamilya,1,w,1
Dương,1,w,1
Ebba,1,w,1
Ece,1,w,1
Eda,1,w,1
Edeline,1,w,1
Edith,1,w,1
Effi,1,w,1
Efnan,1,w,1
Ejla,1,w,1
Elaya-Jasmina,1,w,1
Eleanor,1,w,1
Elen,1,w,1
Eleonara,1,w,1
Eleonore,1,w,1
Elfi,1,w,1
Eliana,1,w,1
Elif-Ayla,1,w,1
Elife,1,w,1
Elin,1,w,1
Elis,1,w,1
Elisabelle,1,w,1
Elisaveta,1,w,1
Elisia,1,w,1
Elizabeta,1,w,1
Elizabeth,1,w,1
Elli-Lyn,1,w,1
Ellie-Rose,1,w,1
Ellis,1,w,1
Eloise,1,w,1
Elona,1,w,1
Elouise,1,w,1
Elsie,1,w,1
Elva,1,w,1
Elyana,1,w,1
Emelina,1,w,1
Emeline,1,w,1
Emili,1,w,1
Emilie,1,w,1
Emiliia,1,w,1
Emily-Alessia,1,w,1
Emina,1,w,1
Emine,1,w,1
Enisa,1,w,1
Enni,1,w,1
Enola,1,w,1
Enya,1,w,1
Erva,1,w,1
Esila,1,w,1
Esin,1,w,1
Eslem-Sare,1,w,1
Eslem,1,w,1
Esma,1,w,1
Estera,1,w,1
Esti,1,w,1
Etta,1,w,1
Eunice,1,w,1
Evalotte,1,w,1
Evelin,1,w,1
Ewa,1,w,1
Eylül,1,w,1
Fabia,1,w,1
Farida,1,w,1
Fatıma,1,w,1
Felice,1,w,1
Felicja,1,w,1
Fenja,1,w,1
Feride,1,w,1
Fia,1,w,1
Filippa,1,w,1
Filiz,1,w,1
Filoftea,1,w,1
Finja,1,w,1
Flavia,1,w,1
Fleur,1,w,1
Francesca,1,w,1
Franziska,1,w,1
Fridolina,1,w,1
Frieda-Luise,1,w,1
Gabriela,1,w,1
Galya,1,w,1
Ghazal,1,w,1
Gloria,1,w,1
Gry,1,w,1
Gönül,1,w,1
Gül,1,w,1
Gülsu,1,w,1
Habibou,1,w,1
Hadia,1,w,1
Haily,1,w,1
Hala,1,w,1
Halima,1,w,1
Hamiyet,1,w,1
Hanan,1,w,1
Hanatsu,1,w,1
Hanni,1,w,1
Hanım,1,w,1
Happy,1,w,1
Harmony,1,w,1
Harriette,1,w,1
Hatidza,1,w,1
Hauraa,1,w,1
Havin,1,w,1
Hawaou,1,w,1
Hayal,1,w,1
Heba,1,w,1
Hedda,1,w,1
Hedwig,1,w,1
Helen,1,w,1
Helia,1,w,1
Helin,1,w,1
Helma,1,w,1
Hewa,1,w,1
Hiranur,1,w,1
Hiuyi,1,w,1
Ho,1,w,1
Hoàng,1,w,1
Huda,1,w,1
Huyen,1,w,1
Hồ,1,w,1
Iara,1,w,1
Ikra,1,w,1
Ilham,1,w,1
Ilinka,1,w,1
Ilo,1,w,1
Ilsa,1,w,1
Ilyne,1,w,1
Imaan,1,w,1
Imani-Rayne,1,w,1
Imani,1,w,1
Indira,1,w,1
Inès,1,w,1
Inés,1,w,1
Io,1,w,1
Iqraa,1,w,1
Iraa,1,w,1
Irma,1,w,1
Iro,1,w,1
Isabell,1,w,1
Isabelle,1,w,1
Ishanvi,1,w,1
Iva,1,w,1
Ivi,1,w,1
Iyanna,1,w,1
Izabella,1,w,1
Izaja,1,w,1
Izolda,1,w,1
İsra,1,w,1
Jaanika,1,w,1
Jalda,1,w,1
Jamila,1,w,1
Janet,1,w,1
Janki,1,w,1
Janna,1,w,1
Jasmina,1,w,1
Java,1,w,1
Jawa,1,w,1
Jayce,1,w,1
Jella,1,w,1
Jenna,1,w,1
Jennifer,1,w,1
Jewgenija,1,w,1
Jiah,1,w,1
Jiyah,1,w,1
Johanne,1,w,1
Jolanta,1,w,1
