vorname,anzahl,geschlecht,position
Charlotte,6,w,2
Benjamin,6,m,2
Emil,6,m,2
Noah,6,m,2
Paul,6,m,2
Philipp,6,m,2
Amara,5,w,1
Amira,5,w,1
Anouk,5,w,1
Aurora,5,w,1
Cleo,5,w,1
Elea,5,w,1
Elisabeth,5,w,1
Esther,5,w,1
Helene,5,w,1
Lara,5,w,1
Malina,5,w,1
Milana,5,w,1
Pia,5,w,1
Ari,5,m,1
Carlo,5,m,1
Elio,5,m,1
Gabriel,5,m,1
Julian,5,m,1
Leonardo,5,m,1
Luke,5,m,1
Malte,5,m,1
Mattis,5,m,1
Muhammad,5,m,1
Nino,5,m,1
Otto,5,m,1
Rafael,5,m,1
Yusuf,5,m,1
Louise,5,w,2
Luisa,5,w,2
Mia,5,w,2
Sophia,5,w,2
David,5,m,2
Ferdinand,5,m,2
Leon,5,m,2
Maxim,5,m,2
Otto,5,m,2
Wilhelm,5,m,2
Charlotte,5,w,3
Sophie,5,w,3
Amelie,4,w,1
Antonia,4,w,1
Asya,4,w,1
Elina,4,w,1
Käthe,4,w,1
Lana,4,w,1
Leyla,4,w,1
Liara,4,w,1
Linda,4,w,1
Liv,4,w,1
Lola,4,w,1
Lotta,4,w,1
Lou,4,w,1
Mara,4,w,1
Nele,4,w,1
Rosa,4,w,1
Rosalie,4,w,1
Valentina,4,w,1
Alex,4,m,1
Aras,4,m,1
Benjamin,4,m,1
Carl,4,m,1
Charlie,4,m,1
Deniz,4,m,1
Erik,4,m,1
Hamza,4,m,1
Hugo,4,m,1
Jannis,4,m,1
Jari,4,m,1
Johannes,4,m,1
Kian,4,m,1
Kilian,4,m,1
Kiyan,4,m,1
Leander,4,m,1
Leano,4,m,1
Leopold,4,m,1
Lino,4,m,1
Luka,4,m,1
Mika,4,m,1
Milo,4,m,1
Miran,4,m,1
Nelio,4,m,1
Neo,4,m,1
Nico,4,m,1
Ole,4,m,1
Pepe,4,m,1
Rayan,4,m,1
Rio,4,m,1
Sami,4,m,1
Tristan,4,m,1
Vincent,4,m,1
Zayn,4,m,1
Anna,4,w,2
Ella,4,w,2
Helene,4,w,2
Ida,4,w,2
Katharina,4,w,2
Malia,4,w,2
Marlene,4,w,2
Valentina,4,w,2
Can,4,m,2
Elias,4,m,2
Elio,4,m,2
Jan,4,m,2
Leopold,4,m,2
Liam,4,m,2
Lovis,4,m,2
Theodor,4,m,2
William,4,m,2
Marie,4,w,3
Ada,3,w,1
Alba,3,w,1
Alice,3,w,1
Aliyah,3,w,1
Amani,3,w,1
Amaya,3,w,1
Anastasia,3,w,1
Ariana,3,w,1
Arya,3,w,1
Asel,3,w,1
Ceylin,3,w,1
Defne,3,w,1
Eda,3,w,1
Edda,3,w,1
Eleni,3,w,1
Elise,3,w,1
Elissa,3,w,1
Elva,3,w,1
Evelyn,3,w,1
Finja,3,w,1
Fiona,3,w,1
Hanna,3,w,1
Haylie,3,w,1
Hedi,3,w,1
Jella,3,w,1
Jonna,3,w,1
Julia,3,w,1
Karlotta,3,w,1
Kiara,3,w,1
Leia,3,w,1
Lila,3,w,1
Lilly,3,w,1
Lisa,3,w,1
Luana,3,w,1
Lucia,3,w,1
Lucy,3,w,1
Luise,3,w,1
Matilda,3,w,1
Medina,3,w,1
Merle,3,w,1
Miriam,3,w,1
Mona,3,w,1
Neva,3,w,1
Nika,3,w,1
Nuria,3,w,1
Ophelia,3,w,1
Paulina,3,w,1
Pauline,3,w,1
Ria,3,w,1
Ruby,3,w,1
Safiya,3,w,1
Solea,3,w,1
Tara,3,w,1
Toni,3,w,1
Vera,3,w,1
Viktoria,3,w,1
Yasmin,3,w,1
Yuna,3,w,1
Zümra,3,w,1
Artur,3,m,1
Atlas,3,m,1
Azad,3,m,1
Bela,3,m,1
Buğra,3,m,1
Can,3,m,1
Casper,3,m,1
Darius,3,m,1
Dean,3,m,1
Elijah,3,m,1
Eren,3,m,1
Fabian,3,m,1
Fiete,3,m,1
Filip,3,m,1
Gustav,3,m,1
Henri,3,m,1
Isa,3,m,1
Issa,3,m,1
Jack,3,m,1
Jad,3,m,1
Jamal,3,m,1
James,3,m,1
Jaro,3,m,1
Jasper,3,m,1
Johann,3,m,1
Jona,3,m,1
Joris,3,m,1
Karl,3,m,1
Lasse,3,m,1
Lian,3,m,1
Lion,3,m,1
Lionel,3,m,1
Luan,3,m,1
Ludwig,3,m,1
Mads,3,m,1
Maksim,3,m,1
Marlon,3,m,1
Marten,3,m,1
Mats,3,m,1
Maurice,3,m,1
Maxim,3,m,1
Mert,3,m,1
Mohamad,3,m,1
Musa,3,m,1
Nael,3,m,1
Nathan,3,m,1
Nevio,3,m,1
Nikita,3,m,1
Oliver,3,m,1
Oscar,3,m,1
Samuel,3,m,1
Seyit,3,m,1
Till,3,m,1
Vito,3,m,1
Ömer,3,m,1
Alexandra,3,w,2
Amalia,3,w,2
Elea,3,w,2
Eleni,3,w,2
Feline,3,w,2
Hannah,3,w,2
Helena,3,w,2
Jolie,3,w,2
Josefine,3,w,2
Lea,3,w,2
Lisa,3,w,2
Liya,3,w,2
Lotte,3,w,2
Louisa,3,w,2
Luna,3,w,2
Maja,3,w,2
Mara,3,w,2
Margarete,3,w,2
Mathilda,3,w,2
Matilda,3,w,2
Mila,3,w,2
Nika,3,w,2
Paulina,3,w,2
Rose,3,w,2
Victoria,3,w,2
Ali,3,m,2
Andreas,3,m,2
Emilian,3,m,2
Friedrich,3,m,2
Gustav,3,m,2
Helmut,3,m,2
Hugo,3,m,2
Jona,3,m,2
Leander,3,m,2
Ludwig,3,m,2
Malik,3,m,2
Matteo,3,m,2
Minh,3,m,2
Noel,3,m,2
Patrick,3,m,2
Philippe,3,m,2
Raphael,3,m,2
Rio,3,m,2
Thomas,3,m,2
Maria,3,w,3
Franz,3,m,3
Maria,3,m,3
Adelina,2,w,1
Ahsen,2,w,1
Aksa,2,w,1
Alea,2,w,1
Aleyna,2,w,1
Alina,2,w,1
Alya,2,w,1
Amaja,2,w,1
Amal,2,w,1
Amelia,2,w,1
Amilia,2,w,1
Amina,2,w,1
Amy,2,w,1
Aria,2,w,1
Arina,2,w,1
Ayah,2,w,1
Aylin,2,w,1
Bea,2,w,1
Bianca,2,w,1
Carlotta,2,w,1
Chloé,2,w,1
Céleste,2,w,1
Daria,2,w,1
Darya,2,w,1
Dua,2,w,1
Ela,2,w,1
Elaya,2,w,1
Eleyna,2,w,1
Elif,2,w,1
Eliz,2,w,1
Elli,2,w,1
Elsa,2,w,1
Emilija,2,w,1
Felina,2,w,1
Frida,2,w,1
Giulia,2,w,1
Hailey,2,w,1
Hanne,2,w,1
Hazal,2,w,1
Henriette,2,w,1
Isra,2,w,1
Ivy,2,w,1
Jasmin,2,w,1
Jasmina,2,w,1
Jolie,2,w,1
Julie,2,w,1
Juna,2,w,1
Juno,2,w,1
Kaia,2,w,1
Katalea,2,w,1
Kira,2,w,1
Leah,2,w,1
Leana,2,w,1
Leandra,2,w,1
Leen,2,w,1
Leilani,2,w,1
Lene,2,w,1
Liana,2,w,1
Lilia,2,w,1
Lilian,2,w,1
Lilo,2,w,1
Line,2,w,1
Linnea,2,w,1
Liyana,2,w,1
Lotte,2,w,1
Lovis,2,w,1
Luisa,2,w,1
Magdalena,2,w,1
Mala,2,w,1
Malika,2,w,1
Mariella,2,w,1
Maryam,2,w,1
Mayla,2,w,1
Melisa,2,w,1
Melissa,2,w,1
Mihra,2,w,1
Nala,2,w,1
Nihan,2,w,1
Nisa,2,w,1
Nola,2,w,1
Paula,2,w,1
Penelope,2,w,1
Philippa,2,w,1
Pippa,2,w,1
Pola,2,w,1
Rayan,2,w,1
Salma,2,w,1
Sama,2,w,1
Sarah,2,w,1
Sasha,2,w,1
Selin,2,w,1
Smilla,2,w,1
Sol,2,w,1
Sophie,2,w,1
Stella,2,w,1
Svea,2,w,1
Tamara,2,w,1
Tamina,2,w,1
Tannaz,2,w,1
Teodora,2,w,1
Theresa,2,w,1
Tia,2,w,1
Vanja,2,w,1
Veronika,2,w,1
Victoria,2,w,1
Wilma,2,w,1
Yara,2,w,1
Ylvi,2,w,1
Yuma,2,w,1
Zoe,2,w,1
Zoey,2,w,1
Zola,2,w,1
Zora,2,w,1
Abdullah,2,m,1
Adel,2,m,1
Adem,2,m,1
Aidan,2,m,1
Albert,2,m,1
Alwin,2,m,1
Ammar,2,m,1
Andreas,2,m,1
Antonio,2,m,1
Anuar,2,m,1
Ayan,2,m,1
Belal,2,m,1
Bjarne,2,m,1
Calogero,2,m,1
Damian,2,m,1
Damir,2,m,1
Daniel,2,m,1
Dion,2,m,1
Edgar,2,m,1
Edwin,2,m,1
Elia,2,m,1
Elija,2,m,1
Emilian,2,m,1
Enes,2,m,1
Finlay,2,m,1
Finley,2,m,1
Florian,2,m,1
Franciszek,2,m,1
Frederik,2,m,1
Friedrich,2,m,1
Hakan,2,m,1
Henryk,2,m,1
Ibrahim,2,m,1
Idris,2,m,1
Ilay,2,m,1
Jacob,2,m,1
Jamie,2,m,1
Jannik,2,m,1
Jayden,2,m,1
Jiyan,2,m,1
Joel,2,m,1
Johan,2,m,1
John,2,m,1
Jonte,2,m,1
Jordan,2,m,1
Joseph,2,m,1
Julius,2,m,1
Juri,2,m,1
Kasimir,2,m,1
Kerem,2,m,1
Kevin,2,m,1
Konstantin,2,m,1
Kyan,2,m,1
Lennox,2,m,1
Leonidas,2,m,1
Loki,2,m,1
Lorenz,2,m,1
Lou,2,m,1
Lucas,2,m,1
Lucian,2,m,1
Lui,2,m,1
Lukas,2,m,1
Mael,2,m,1
Magnus,2,m,1
Mahir,2,m,1
Majd,2,m,1
Makan,2,m,1
Maleo,2,m,1
Marin,2,m,1
Mark,2,m,1
Matthias,2,m,1
Milian,2,m,1
Milon,2,m,1
Miro,2,m,1
Muhammed,2,m,1
Natan,2,m,1
Neil,2,m,1
Nick,2,m,1
Niels,2,m,1
Nikolai,2,m,1
Nilo,2,m,1
Nils,2,m,1
Noah-Alexander,2,m,1
Noel,2,m,1
Omar,2,m,1
Ragnar,2,m,1
Rejan,2,m,1
Romeo,2,m,1
Said,2,m,1
Sam,2,m,1
Selim,2,m,1
Stefan,2,m,1
Taim,2,m,1
Tim,2,m,1
Tom,2,m,1
Toni,2,m,1
Umut,2,m,1
Viktor,2,m,1
Willi,2,m,1
William,2,m,1
Younes,2,m,1
Zahid,2,m,1
Adriana,2,w,2
Alice,2,w,2
Alma,2,w,2
Amelie,2,w,2
Amélie,2,w,2
Anne,2,w,2
Aurelia,2,w,2
Aurora,2,w,2
Carlotta,2,w,2
Caroline,2,w,2
Christina,2,w,2
Claire,2,w,2
Diana,2,w,2
Dua,2,w,2
Elena,2,w,2
Elina,2,w,2
Eliz,2,w,2
Emmi,2,w,2
Felicitas,2,w,2
Felina,2,w,2
Fiona,2,w,2
Florentine,2,w,2
Frieda,2,w,2
Helen,2,w,2
Imani,2,w,2
Jasmin,2,w,2
Johanna,2,w,2
Johanne,2,w,2
Josephine,2,w,2
Juli,2,w,2
Karlotta,2,w,2
Karolina,2,w,2
Kiana,2,w,2
Lara,2,w,2
Leonora,2,w,2
Lilith,2,w,2
Lina,2,w,2
Linnea,2,w,2
Liv,2,w,2
Lotta,2,w,2
Lu,2,w,2
Lucia,2,w,2
Lykke,2,w,2
Madita,2,w,2
Mae,2,w,2
Malie,2,w,2
Martha,2,w,2
Melis,2,w,2
Mihra,2,w,2
Mika,2,w,2
Mina,2,w,2
Minel,2,w,2
Minna,2,w,2
Nil,2,w,2
Nur,2,w,2
Paula,2,w,2
Pauline,2,w,2
Quinn,2,w,2
Ruth,2,w,2
Silvia,2,w,2
Valeria,2,w,2
Yuna,2,w,2
Aaron,2,m,2
Adam,2,m,2
Adrian,2,m,2
Albert,2,m,2
Anthony,2,m,2
Antonio,2,m,2
Arian,2,m,2
Arthur,2,m,2
Artur,2,m,2
Ayaz,2,m,2
Azlan,2,m,2
Ben,2,m,2
Bennett,2,m,2
Bo,2,m,2
Bruno,2,m,2
Carl,2,m,2
Christian,2,m,2
Edwin,2,m,2
Efe,2,m,2
Elia,2,m,2
Elijah,2,m,2
Emilio,2,m,2
Emin,2,m,2
Erik,2,m,2
Fiete,2,m,2
Francis,2,m,2
Frieder,2,m,2
Fritz,2,m,2
Hamza,2,m,2
Harley,2,m,2
Henry,2,m,2
Ibrahim,2,m,2
Jakob,2,m,2
James,2,m,2
Joel,2,m,2
Johann,2,m,2
Julius,2,m,2
Kaspar,2,m,2
Konstantin,2,m,2
Lars,2,m,2
Lawrence,2,m,2
Leandro,2,m,2
Lennart,2,m,2
Leo,2,m,2
Leonard,2,m,2
Leonas,2,m,2
Lion,2,m,2
Luan,2,m,2
Luca,2,m,2
Luis,2,m,2
Lukas,2,m,2
Mael,2,m,2
Magnus,2,m,2
Manfred,2,m,2
Marcel,2,m,2
Michael,2,m,2
Milo,2,m,2
Mustafa,2,m,2
Neo,2,m,2
Otis,2,m,2
Peter,2,m,2
Richard,2,m,2
Riza,2,m,2
Ryan,2,m,2
Samuel,2,m,2
Sarfo,2,m,2
Sebastian,2,m,2
Simeonov,2,m,2
Stephan,2,m,2
Tadeo,2,m,2
Tom,2,m,2
Tristan,2,m,2
Ulrich,2,m,2
Willem,2,m,2
Yves,2,m,2
Christine,2,w,3
Hope,2,w,3
Petra,2,w,3
Victoria,2,w,3
Alexander,2,m,3
Andreas,2,m,3
Emil,2,m,3
Jakob,2,m,3
Richard,2,m,3
Valentin,2,m,3
Aaliyah,1,w,1
Adalina,1,w,1
Adasu,1,w,1
Adreiana,1,w,1
Advitha,1,w,1
Aenea,1,w,1
Agata,1,w,1
Aida,1,w,1
Aila,1,w,1
Aileen,1,w,1
Aivi,1,w,1
Akshita,1,w,1
Alana,1,w,1
Alani,1,w,1
Aleen,1,w,1
Alexia,1,w,1
Alia,1,w,1
Alija,1,w,1
Alina-Mia,1,w,1
Alisa,1,w,1
Alisha,1,w,1
Aliya,1,w,1
Aliz,1,w,1
Almila,1,w,1
Almira,1,w,1
Alora,1,w,1
Alvi,1,w,1
Alwine,1,w,1
Alyssa,1,w,1
Amalia-Malina,1,w,1
Amayra,1,w,1
Amirah,1,w,1
Amiyah-Elīza,1,w,1
Ammal,1,w,1
Amna,1,w,1
Amélie,1,w,1
Ana,1,w,1
Andreea,1,w,1
Anelis,1,w,1
Aneta,1,w,1
Angel,1,w,1
Annabell,1,w,1
Annelie,1,w,1
Anni,1,w,1
Annie,1,w,1
Annika,1,w,1
Antoaneta,1,w,1
Anuuk,1,w,1
Ariane,1,w,1
Arista,1,w,1
Arlea,1,w,1
Arlena,1,w,1
Arlette,1,w,1
Arline,1,w,1
Aroha,1,w,1
Aryam,1,w,1
Aschik,1,w,1
Asi,1,w,1
Asila,1,w,1
Asiya,1,w,1
Asmin,1,w,1
Assenat,1,w,1
Assil,1,w,1
Asta,1,w,1
Athar,1,w,1
Athena,1,w,1
Aurie,1,w,1
Ava-Lou,1,w,1
Avi,1,w,1
Ayana,1,w,1
Ayda,1,w,1
Aydjan,1,w,1
Aylia,1,w,1
Aylis,1,w,1
Aynur,1,w,1
Ayse,1,w,1
Ayula,1,w,1
Ayumi,1,w,1
Ayşe,1,w,1
Azade,1,w,1
Azarina,1,w,1
Azra,1,w,1
Bahar,1,w,1
Bella,1,w,1
Berivan,1,w,1
Bernadetta,1,w,1
Bianka,1,w,1
Bisera,1,w,1
Bruna,1,w,1
Büschra,1,w,1
Caia,1,w,1
Cala,1,w,1
Camelia,1,w,1
Canan,1,w,1
Cansu,1,w,1
Carla,1,w,1
Carolina,1,w,1
Catalea,1,w,1
Cataleya,1,w,1
Catalina,1,w,1
Cecilia,1,w,1
Celin,1,w,1
Celine,1,w,1
Cennet,1,w,1
Ceysu,1,w,1
Charlie,1,w,1
Charlize,1,w,1
Charlotta,1,w,1
Chiara,1,w,1
Clea,1,w,1
Cleodora,1,w,1
Constanza,1,w,1
Cora,1,w,1
Coraline,1,w,1
Cosma,1,w,1
Daliah,1,w,1
Davina-Persephoni,1,w,1
Davina,1,w,1
Delsan,1,w,1
Deria,1,w,1
Derya,1,w,1
Diana,1,w,1
Dilara,1,w,1
Dinaz,1,w,1
Doaa,1,w,1
Dorothee,1,w,1
Doğa,1,w,1
Dunja,1,w,1
Dünya,1,w,1
Ebunoluwa,1,w,1
Effi-Anneliese,1,w,1
Effie,1,w,1
Efla,1,w,1
Efnan,1,w,1
Eirini,1,w,1
Elaine-Jayleen,1,w,1
Elaine,1,w,1
Elayna,1,w,1
Elea-Maria,1,w,1
Eleanor,1,w,1
Eleanora,1,w,1
Elenor,1,w,1
Elenore,1,w,1
Eleonora,1,w,1
Elfi,1,w,1
Elfie,1,w,1
Elia,1,w,1
Eliana,1,w,1
Eline,1,w,1
Elischa,1,w,1
Eliza,1,w,1
Elizaveta,1,w,1
Ella-Sophie,1,w,1
Ellara,1,w,1
Ellen,1,w,1
Ellenie,1,w,1
Elliana,1,w,1
Elodie,1,w,1
Emeli,1,w,1
Emelie,1,w,1
Emili,1,w,1
Emilia-Rose,1,w,1
Emilya,1,w,1
Emine,1,w,1
Enas,1,w,1
Enea,1,w,1
Enna,1,w,1
Erica,1,w,1
Erisa,1,w,1
Erla,1,w,1
Esmeralda,1,w,1
Esra,1,w,1
Essie,1,w,1
Essila,1,w,1
Eugenia,1,w,1
Evelina,1,w,1
Eveline,1,w,1
Everdeen,1,w,1
Evi,1,w,1
Evie,1,w,1
Evin,1,w,1
Evsa,1,w,1
Ewa-Elisabeth,1,w,1
Ewelyn,1,w,1
Faatimah,1,w,1
Fabienne,1,w,1
Farah,1,w,1
Fatema,1,w,1
Feenja,1,w,1
Felia,1,w,1
Felicitas,1,w,1
Feline,1,w,1
Felipa,1,w,1
Ferda,1,w,1
Filipa,1,w,1
Firdes,1,w,1
Flora,1,w,1
Floriane,1,w,1
Freja,1,w,1
Freya,1,w,1
Friederike,1,w,1
Gaatha,1,w,1
Gabriela-Angela,1,w,1
Gabriela,1,w,1
Gala,1,w,1
Galinova,1,w,1
Gila,1,w,1
Gladys,1,w,1
Golsoom,1,w,1
Greta,1,w,1
Guiliana,1,w,1
Gülümser,1,w,1
Habiba,1,w,1
Hadija,1,w,1
Hailey-Rose,1,w,1
Hailey-Sophie,1,w,1
Haily,1,w,1
Hala,1,w,1
Halah,1,w,1
Hana,1,w,1
Havin,1,w,1
Heide,1,w,1
Heidi,1,w,1
Helga,1,w,1
Helin,1,w,1
Hellen,1,w,1
Hellena,1,w,1
Hiba,1,w,1
Hilda,1,w,1
Hilla,1,w,1
Hiranur,1,w,1
Iclal,1,w,1
Illa,1,w,1
Imani,1,w,1
Imi,1,w,1
Inaya,1,w,1
Indigo,1,w,1
Ines,1,w,1
Irida,1,w,1
Iris,1,w,1
Isabell,1,w,1
Isalie,1,w,1
Iskra,1,w,1
İlay,1,w,1
İleyna,1,w,1
İrem,1,w,1
Jade,1,w,1
Jana,1,w,1
Janna,1,w,1
Janne,1,w,1
Jaroslawa,1,w,1
Jaya,1,w,1
Jelena,1,w,1
Jette,1,w,1
Jiannah,1,w,1
Johanna,1,w,1
Johanne,1,w,1
Jola,1,w,1
Joleen,1,w,1
Jolina,1,w,1
Joni,1,w,1
Josalie,1,w,1
Josefa,1,w,1
Joudi,1,w,1
Joura,1,w,1
Juli,1,w,1
Julina,1,w,1
Kadija,1,w,1
Kaila,1,w,1
Kaitlyn,1,w,1
Kaja,1,w,1
Kalea,1,w,1
Kalliopi,1,w,1
Kamala,1,w,1
Kasiya,1,w,1
Katarina,1,w,1
Kate,1,w,1
Katelyn,1,w,1
Katharina,1,w,1
Katrin,1,w,1
Kauthar,1,w,1
Kawsar,1,w,1
Kayla,1,w,1
Kayra,1,w,1
Khadijah,1,w,1
Khaleesi,1,w,1
Kia,1,w,1
Kiana,1,w,1
Kilma,1,w,1
Kitana,1,w,1
Klarietta,1,w,1
Kleeo,1,w,1
Koumafing,1,w,1
Krisha,1,w,1
Laily,1,w,1
Lareen,1,w,1
Laressa,1,w,1
Larin,1,w,1
Larisa,1,w,1
Latisha,1,w,1
Laura,1,w,1
Lavin,1,w,1
Laya,1,w,1
Layal,1,w,1
Layan,1,w,1
Lea-Sophie,1,w,1
Leevke,1,w,1
Lena-Marie,1,w,1
Lena-Sophie,1,w,1
Leo,1,w,1
Leonor,1,w,1
Leyan,1,w,1
Leyana,1,w,1
Lianel,1,w,1
Liena,1,w,1
Liesbeth,1,w,1
Lieve,1,w,1
Ligaya,1,w,1
Lijana,1,w,1
Lilee,1,w,1
Lilit,1,w,1
Lilith,1,w,1
Lilli,1,w,1
Lillie,1,w,1
Lily,1,w,1
Lima,1,w,1
Liora,1,w,1
Lisbeth,1,w,1
Liva,1,w,1
Livah,1,w,1
Livia,1,w,1
Livie,1,w,1
Liyah,1,w,1
Liz,1,w,1
Lora,1,w,1
Lorin,1,w,1
Loui,1,w,1
Lua,1,w,1
Lubov,1,w,1
Luca,1,w,1
Lucie,1,w,1
Lucía,1,w,1
Luzie,1,w,1
Lyn,1,w,1
Macey,1,w,1
Madison,1,w,1
Madita,1,w,1
Madleen,1,w,1
Maelle,1,w,1
Maeve,1,w,1
Mahya,1,w,1
Mai,1,w,1
Mailin,1,w,1
Malaika,1,w,1
Malea,1,w,1
Malena,1,w,1
Malia-Alea,1,w,1
Manessa,1,w,1
Manuela,1,w,1
Manyata,1,w,1
Margo,1,w,1
Maria-Louisa,1,w,1
Maria,1,w,1
Mariam,1,w,1
Mariana,1,w,1
Maribel,1,w,1
Marina,1,w,1
Marla,1,w,1
Marlena,1,w,1
Marlene,1,w,1
Marlies,1,w,1
Marliya,1,w,1
Martha,1,w,1
Marwa,1,w,1
Mary-Lou,1,w,1
Mary-Noelia,1,w,1
Mascha,1,w,1
Mathilde,1,w,1
Mavi,1,w,1
May,1,w,1
Mayar,1,w,1
Medine,1,w,1
Melanie,1,w,1
Melda,1,w,1
Melis,1,w,1
Meliya,1,w,1
Mella,1,w,1
Merla,1,w,1
Merve,1,w,1
Meryem,1,w,1
Mesk,1,w,1
Mevanur,1,w,1
Meyem,1,w,1
Meyra,1,w,1
Mfouapon,1,w,1
Mia-Fee,1,w,1
Mia-Felina,1,w,1
Micah,1,w,1
Michalina,1,w,1
Michelle,1,w,1
Mickaella,1,w,1
Mija,1,w,1
Mika,1,w,1
Milaine,1,w,1
Milea,1,w,1
Milena,1,w,1
Milija,1,w,1
Minel,1,w,1
Minha,1,w,1
Minna,1,w,1
Miona,1,w,1
Mirabell,1,w,1
Mirela,1,w,1
Miria,1,w,1
Mirna,1,w,1
Misk,1,w,1
Miuccia,1,w,1
Monika,1,w,1
Mouna,1,w,1
Muna,1,w,1
Mural-Kim,1,w,1
Myla,1,w,1
Myra,1,w,1
Naara,1,w,1
Naemi,1,w,1
Nahema,1,w,1
Naila,1,w,1
Nalea,1,w,1
Nami,1,w,1
Naomi,1,w,1
Naomie,1,w,1
Nara-Sofi,1,w,1
Narina,1,w,1
Natalija,1,w,1
Naya,1,w,1
Nazdar,1,w,1
Ndjila-Malaika,1,w,1
Nea,1,w,1
Neli,1,w,1
Nelia,1,w,1
Nelli,1,w,1
Nerea,1,w,1
Neriah,1,w,1
Nessa,1,w,1
Ngọc,1,w,1
Nia,1,w,1
Nica-Emma,1,w,1
Nicole,1,w,1
Nida,1,w,1
Nikoletta,1,w,1
Nil,1,w,1
Nilay,1,w,1
Nilsu,1,w,1
Nina,1,w,1
Noa,1,w,1
Noah,1,w,1
Nour,1,w,1
Nyunyuzi,1,w,1
Nâlan,1,w,1
Olena,1,w,1
Oliwia,1,w,1
Onno,1,w,1
Ose,1,w,1
Otilija,1,w,1
Paloma,1,w,1
Paridhi,1,w,1
Parishey,1,w,1
Pela,1,w,1
Pera,1,w,1
Persephone,1,w,1
Philomena,1,w,1
Quinn,1,w,1
Raja,1,w,1
Rajana,1,w,1
Raya,1,w,1
Reina,1,w,1
Reni,1,w,1
Retaj,1,w,1
Rhaenyra,1,w,1
Roja,1,w,1
Romy-Paula,1,w,1
Roshda,1,w,1
Roua,1,w,1
Roxana,1,w,1
Roxanne,1,w,1
Roya,1,w,1
Royalty,1,w,1
Rubi,1,w,1
Rufeida,1,w,1
Rumi,1,w,1
Runa,1,w,1
Rüya,1,w,1
Sabah,1,w,1
Sadena,1,w,1
Safaa,1,w,1
Salome,1,w,1
Salomé,1,w,1
Samar,1,w,1
Samira,1,w,1
Sarafina,1,w,1
Sarah-Luna,1,w,1
Saran,1,w,1
Sare,1,w,1
Scarlett,1,w,1
Sejda,1,w,1
Selin-Nicoleta,1,w,1
Selina,1,w,1
Selma,1,w,1
Semra,1,w,1
Senta,1,w,1
Seny,1,w,1
Seraphine,1,w,1
Serra,1,w,1
Sevcan,1,w,1
Shabnam,1,w,1
Sharvi,1,w,1
Shaza,1,w,1
Shengyül,1,w,1
Sherin,1,w,1
Shirin,1,w,1
Sidra,1,w,1
Sienna-Lubina,1,w,1
Sila,1,w,1
Sima,1,w,1
Sina,1,w,1
Sirla,1,w,1
Skadi,1,w,1
Sofija,1,w,1
Soley,1,w,1
Soliha,1,w,1
Solin,1,w,1
Sonique,1,w,1
Sophie-Charlotte,1,w,1
Souraya,1,w,1
Stefany,1,w,1
Suki,1,w,1
Suna,1,w,1
Sühan,1,w,1
Tahira,1,w,1
Tala,1,w,1
Talia,1,w,1
Tami,1,w,1
